URL	Name	Attr	Value
Gil_Evans	Gil Evans	is dbp:associatedActs of	Helen_Merrill
Gil_Evans	Gil Evans	is dbp:associatedActs of	Gerry_Mulligan
Gil_Evans	Gil Evans	is dbp:associatedActs of	Jimmy_Heath
Gil_Evans	Gil Evans	is dbp:associatedActs of	Claude_Thornhill
Gil_Evans	Gil Evans	is dbp:associatedActs of	Fats_Navarro
Gil_Evans	Gil Evans	is dbp:chronology of	Blues
Gil_Evans	Gil Evans	is dbp:chronology of	Gil_Evans
Gil_Evans	Gil Evans	is dbp:chronology of	New_Bottle_Old_Wine
Elvin_Jones	Elvin Jones	dbo:associatedBand	Charles_Mingus
Elvin_Jones	Elvin Jones	dbo:associatedBand	John_Coltrane
Elvin_Jones	Elvin Jones	dbo:associatedMusicalArtist	Charles_Mingus
Elvin_Jones	Elvin Jones	dbo:associatedMusicalArtist	John_Coltrane
Elvin_Jones	Elvin Jones	dbo:genre	Avant-garde_jazz
Elvin_Jones	Elvin Jones	dbo:genre	Modal_jazz
Elvin_Jones	Elvin Jones	dbo:genre	Post-bop
Elvin_Jones	Elvin Jones	dbo:genre	Hard_bop
Elvin_Jones	Elvin Jones	dbp:associatedActs	Charles_Mingus
Elvin_Jones	Elvin Jones	dbp:associatedActs	John_Coltrane
Elvin_Jones	Elvin Jones	dbp:genre	Avant-garde_jazz
Elvin_Jones	Elvin Jones	dbp:genre	Modal_jazz
Elvin_Jones	Elvin Jones	dbp:genre	Post-bop
Elvin_Jones	Elvin Jones	dbp:genre	Hard_bop
Elvin_Jones	Elvin Jones	dct:subject	John_Coltrane
Elvin_Jones	Elvin Jones	is dbo:associatedBand of	Dave_Liebman
Elvin_Jones	Elvin Jones	is dbo:associatedBand of	Art_Pepper
Elvin_Jones	Elvin Jones	is dbo:associatedBand of	Michael_Brecker
Elvin_Jones	Elvin Jones	is dbo:associatedBand of	Jan_Hammer
Elvin_Jones	Elvin Jones	is dbo:associatedBand of	Joe_Henderson
Elvin_Jones	Elvin Jones	is dbo:associatedMusicalArtist of	Dave_Liebman
Elvin_Jones	Elvin Jones	is dbo:associatedMusicalArtist of	Art_Pepper
Elvin_Jones	Elvin Jones	is dbo:associatedMusicalArtist of	Michael_Brecker
Elvin_Jones	Elvin Jones	is dbo:associatedMusicalArtist of	Jan_Hammer
Elvin_Jones	Elvin Jones	is dbo:associatedMusicalArtist of	Joe_Henderson
Elvin_Jones	Elvin Jones	is dbp:associatedActs of	Dave_Liebman
Elvin_Jones	Elvin Jones	is dbp:associatedActs of	Art_Pepper
Elvin_Jones	Elvin Jones	is dbp:associatedActs of	Michael_Brecker
Elvin_Jones	Elvin Jones	is dbp:associatedActs of	Joe_Henderson
Elvin_Jones	Elvin Jones	is dbp:writer of	Coltrane_Plays_the_Blues
The_Soft_Parade	The Soft Parade	dbo:artist	The_Doors
The_Soft_Parade	The Soft Parade	dbp:artist	The_Doors
The_Soft_Parade	The Soft Parade	dbp:rev	Robert_Christgau
African-American_music	African-American music	dct:subject	African-American_music
Wadada_Leo_Smith	Wadada Leo Smith	dbo:genre	Avant-garde_jazz
Wadada_Leo_Smith	Wadada Leo Smith	dbo:instrument	Flugelhorn
Wadada_Leo_Smith	Wadada Leo Smith	dbo:instrument	Trumpet
Wadada_Leo_Smith	Wadada Leo Smith	dbo:occupation	Trumpet
Wadada_Leo_Smith	Wadada Leo Smith	dbp:genre	Avant-garde_jazz
Wadada_Leo_Smith	Wadada Leo Smith	dbp:instrument	Flugelhorn
Wadada_Leo_Smith	Wadada Leo Smith	dbp:instrument	Trumpet
Wadada_Leo_Smith	Wadada Leo Smith	dbp:occupation	Trumpet
Wadada_Leo_Smith	Wadada Leo Smith	is dbo:artist of	Procession_of_the_Great_Ancestry
Wadada_Leo_Smith	Wadada Leo Smith	is dbo:artist of	Ten_Freedom_Summers
Wadada_Leo_Smith	Wadada Leo Smith	is dbo:associatedBand of	Mike_Keneally
Wadada_Leo_Smith	Wadada Leo Smith	is dbo:associatedMusicalArtist of	Mike_Keneally
Wadada_Leo_Smith	Wadada Leo Smith	is dbo:producer of	Ten_Freedom_Summers
Wadada_Leo_Smith	Wadada Leo Smith	is dbp:allMusic of	Ten_Freedom_Summers
Wadada_Leo_Smith	Wadada Leo Smith	is dbp:artist of	Procession_of_the_Great_Ancestry
Wadada_Leo_Smith	Wadada Leo Smith	is dbp:artist of	Ten_Freedom_Summers
Wadada_Leo_Smith	Wadada Leo Smith	is dbp:associatedActs of	Mike_Keneally
Wadada_Leo_Smith	Wadada Leo Smith	is dbp:chronology of	Procession_of_the_Great_Ancestry
Bass_clarinet	Bass clarinet	is dbo:instrument of	Eric_Dolphy
Bass_clarinet	Bass clarinet	is dbo:instrument of	Myron_Walden
Bass_clarinet	Bass clarinet	is dbo:instrument of	Bennie_Maupin
Bass_clarinet	Bass clarinet	is dbo:instrument of	Don_Byron
Bass_clarinet	Bass clarinet	is dbo:instrument of	Bob_Mintzer
Bass_clarinet	Bass clarinet	is dbo:instrument of	Sam_Rivers
Bass_clarinet	Bass clarinet	is dbo:instrument of	Mat_Walerian
Bass_clarinet	Bass clarinet	is dbo:instrument of	Chico_Freeman
Bass_clarinet	Bass clarinet	is dbo:occupation of	Eric_Dolphy
Bass_clarinet	Bass clarinet	is dbo:occupation of	Mat_Walerian
Bass_clarinet	Bass clarinet	is dbp:instrument of	Eric_Dolphy
Bass_clarinet	Bass clarinet	is dbp:instrument of	Myron_Walden
Bass_clarinet	Bass clarinet	is dbp:instrument of	Don_Byron
Bass_clarinet	Bass clarinet	is dbp:instrument of	Bob_Mintzer
Bass_clarinet	Bass clarinet	is dbp:instrument of	Mat_Walerian
Bass_clarinet	Bass clarinet	is dbp:instrument of	Chico_Freeman
Isle_of_Wight_Festival_1970	Isle of Wight Festival 1970	dct:subject	1970_in_music
Isle_of_Wight_Festival_1970	Isle of Wight Festival 1970	dct:subject	Isle_of_Wight_Festival
Isle_of_Wight_Festival	Isle of Wight Festival	dbp:genre	Rock_music
Isle_of_Wight_Festival	Isle of Wight Festival	dct:subject	Counterculture_of_the_1960s
Isle_of_Wight_Festival	Isle of Wight Festival	dct:subject	Isle_of_Wight_Festival
Rick_James	Rick James	dbo:associatedBand	Rick_James
Rick_James	Rick James	dbo:associatedMusicalArtist	Rick_James
Rick_James	Rick James	is dbo:associatedBand of	Rick_James
Rick_James	Rick James	is dbo:associatedMusicalArtist of	Rick_James
The_Fillmore	The Fillmore	dct:subject	Counterculture_of_the_1960s
Grace_Jones	Grace Jones	is dbo:associatedBand of	Andy_Richards
Grace_Jones	Grace Jones	is dbo:associatedMusicalArtist of	Andy_Richards
Grace_Jones	Grace Jones	is dbp:associatedActs of	Andy_Richards
Gunther_Schuller	Gunther Schuller	is dbp:composer of	Third_stream
Ned_Lagin	Ned Lagin	dbo:genre	Avant-garde_music
Ned_Lagin	Ned Lagin	dbo:genre	Jazz
Ned_Lagin	Ned Lagin	dbo:genre	Space_music
Ned_Lagin	Ned Lagin	dbp:genre	Avant-garde_music
Ned_Lagin	Ned Lagin	dbp:genre	Jazz
Ned_Lagin	Ned Lagin	dbp:genre	Space_music
Herb_Alpert	Herb Alpert	dbo:associatedBand	Herb_Alpert
Herb_Alpert	Herb Alpert	dbo:associatedMusicalArtist	Herb_Alpert
Herb_Alpert	Herb Alpert	dbo:genre	Funk
Herb_Alpert	Herb Alpert	dbo:genre	Jazz
Herb_Alpert	Herb Alpert	is dbo:associatedBand of	Herb_Alpert
Herb_Alpert	Herb Alpert	is dbo:associatedMusicalArtist of	Herb_Alpert
Silence	Silence	dct:subject	Silence
Gary_Peacock	Gary Peacock	dbo:associatedBand	Palle_Mikkelborg
Gary_Peacock	Gary Peacock	dbo:associatedBand	Keith_Jarrett
Gary_Peacock	Gary Peacock	dbo:associatedBand	Bill_Evans
Gary_Peacock	Gary Peacock	dbo:associatedBand	Art_Pepper
Gary_Peacock	Gary Peacock	dbo:associatedBand	Jack_DeJohnette
Gary_Peacock	Gary Peacock	dbo:associatedMusicalArtist	Palle_Mikkelborg
Gary_Peacock	Gary Peacock	dbo:associatedMusicalArtist	Keith_Jarrett
Gary_Peacock	Gary Peacock	dbo:associatedMusicalArtist	Bill_Evans
Gary_Peacock	Gary Peacock	dbo:associatedMusicalArtist	Art_Pepper
Gary_Peacock	Gary Peacock	dbo:associatedMusicalArtist	Jack_DeJohnette
Gary_Peacock	Gary Peacock	dbo:genre	Avant-garde_jazz
Gary_Peacock	Gary Peacock	dbo:genre	Post-bop
Gary_Peacock	Gary Peacock	dbo:genre	Hard_bop
Gary_Peacock	Gary Peacock	dbo:genre	Free_jazz
Gary_Peacock	Gary Peacock	dbo:genre	Jazz
Gary_Peacock	Gary Peacock	dbo:genre	Bebop
Gary_Peacock	Gary Peacock	dbp:associatedActs	Palle_Mikkelborg
Gary_Peacock	Gary Peacock	dbp:associatedActs	Keith_Jarrett
Gary_Peacock	Gary Peacock	dbp:associatedActs	Bill_Evans
Gary_Peacock	Gary Peacock	dbp:associatedActs	Art_Pepper
Gary_Peacock	Gary Peacock	dbp:associatedActs	Jack_DeJohnette
Gary_Peacock	Gary Peacock	dbp:genre	Avant-garde_jazz
Gary_Peacock	Gary Peacock	dbp:genre	Post-bop
Gary_Peacock	Gary Peacock	dbp:genre	Hard_bop
Gary_Peacock	Gary Peacock	dbp:genre	Free_jazz
Gary_Peacock	Gary Peacock	dbp:genre	Jazz
Gary_Peacock	Gary Peacock	dbp:genre	Bebop
Gary_Peacock	Gary Peacock	is dbo:associatedBand of	Keith_Jarrett
Gary_Peacock	Gary Peacock	is dbo:associatedMusicalArtist of	Keith_Jarrett
Gary_Peacock	Gary Peacock	is dbp:associatedActs of	Keith_Jarrett
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:associatedBand	Weather_Report
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:associatedMusicalArtist	Weather_Report
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:genre	Funk
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:genre	Jazz
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:genre	Jazz
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbo:occupation	Double_bass
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbp:genre	Funk
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbp:genre	Jazz
Miroslav_Vitou%C5%A1	Miroslav Vitouš	dbp:genre	Jazz
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbo:artist of	Universal_Syncopations
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbo:associatedBand of	Chick_Corea
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbo:associatedMusicalArtist of	Chick_Corea
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbo:formerBandMember of	Weather_Report
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbo:producer of	Dedicated_to_Bill_Evans_and_Scott_LaFaro
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbp:artist of	Dedicated_to_Bill_Evans_and_Scott_LaFaro
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbp:artist of	Universal_Syncopations
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbp:associatedActs of	Chick_Corea
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbp:chronology of	Universal_Syncopations
Miroslav_Vitou%C5%A1	Miroslav Vitouš	is dbp:pastMembers of	Weather_Report
Praxis_(band)	Praxis (band)	dbo:formerBandMember	Bill_Laswell
Praxis_(band)	Praxis (band)	dbo:genre	Progressive_rock
Praxis_(band)	Praxis (band)	dbp:genre	Progressive_rock
Praxis_(band)	Praxis (band)	dbp:pastMembers	Bill_Laswell
Praxis_(band)	Praxis (band)	is dbo:associatedBand of	Bill_Laswell
Praxis_(band)	Praxis (band)	is dbo:associatedBand of	can_band
Praxis_(band)	Praxis (band)	is dbo:associatedMusicalArtist of	Bill_Laswell
Praxis_(band)	Praxis (band)	is dbo:associatedMusicalArtist of	can_band
Praxis_(band)	Praxis (band)	is dbp:associatedActs of	can_band
Michael_Manring	Michael Manring	dbo:genre	Jazz
Michael_Manring	Michael Manring	dbp:genre	Jazz
Shelly_Manne	Shelly Manne	dbo:genre	Cool_jazz
Shelly_Manne	Shelly Manne	dbo:genre	Jazz
Shelly_Manne	Shelly Manne	dbo:genre	Third_stream
Shelly_Manne	Shelly Manne	dbp:genre	Cool_jazz
Shelly_Manne	Shelly Manne	dbp:genre	Jazz
Shelly_Manne	Shelly Manne	dbp:genre	Third_stream
Shelly_Manne	Shelly Manne	is dbo:artist of	Exploring_the_Scene!
Shelly_Manne	Shelly Manne	is dbo:associatedBand of	Don_Sleet
Shelly_Manne	Shelly Manne	is dbo:associatedMusicalArtist of	Don_Sleet
Shelly_Manne	Shelly Manne	is dbp:artist of	Exploring_the_Scene!
Shelly_Manne	Shelly Manne	is dbp:associatedActs of	Don_Sleet
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Jonas_Hellborg
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Bill_Evans
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Jerry_Goodman
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Danny_Gottlieb
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Narada_Michael_Walden
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Billy_Cobham
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Gayle_Moran
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Rick_Laird
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Jean-Luc_Ponty
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:formerBandMember	Jan_Hammer
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:genre	Jazz
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:genre	Progressive_rock
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbo:recordLabel	Columbia_Records
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:genre	Jazz
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:genre	Progressive_rock
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:label	Columbia_Records
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Jonas_Hellborg
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Bill_Evans
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Jerry_Goodman
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Danny_Gottlieb
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Narada_Michael_Walden
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Billy_Cobham
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Gayle_Moran
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Rick_Laird
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Jean-Luc_Ponty
Mahavishnu_Orchestra	Mahavishnu Orchestra	dbp:pastMembers	Jan_Hammer
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	The_Inner_Mounting_Flame
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	Inner_Worlds
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	The_Lost_Trident_Sessions
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	Visions_of_the_Emerald_Beyond
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	Mahavishnu_Orchestra
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	Birds_of_Fire
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:artist of	Adventures_in_Radioland
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedBand of	Billy_Cobham
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedBand of	Gayle_Moran
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedBand of	Jean-Luc_Ponty
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedBand of	Jan_Hammer
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedMusicalArtist of	Billy_Cobham
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedMusicalArtist of	Gayle_Moran
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedMusicalArtist of	Jean-Luc_Ponty
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:associatedMusicalArtist of	Jan_Hammer
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:producer of	The_Inner_Mounting_Flame
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:producer of	The_Lost_Trident_Sessions
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbo:producer of	Birds_of_Fire
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	The_Inner_Mounting_Flame
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	Inner_Worlds
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	The_Lost_Trident_Sessions
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	Visions_of_the_Emerald_Beyond
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	Mahavishnu_Orchestra
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	Birds_of_Fire
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:artist of	Adventures_in_Radioland
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:associatedActs of	Billy_Cobham
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:associatedActs of	Gayle_Moran
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:associatedActs of	Jean-Luc_Ponty
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:chronology of	Adventures_in_Radioland
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:producer of	The_Inner_Mounting_Flame
Mahavishnu_Orchestra	Mahavishnu Orchestra	is dbp:producer of	Birds_of_Fire
Electro_(music)	Electro (music)	dbo:stylisticOrigin	Funk
Electro_(music)	Electro (music)	dbp:stylisticOrigins	Funk
Electro_(music)	Electro (music)	dct:subject	African-American_music
Electro_(music)	Electro (music)	is dbo:derivative of	Funk
Electro_(music)	Electro (music)	is dbo:stylisticOrigin of	Nu_jazz
Electro_(music)	Electro (music)	is dbp:derivatives of	Funk
Electro_(music)	Electro (music)	is dbp:stylisticOrigins of	Nu_jazz
Montreux_Jazz_Festival	Montreux Jazz Festival	is dbo:recordedIn of	Keith_Jarrett
Montreux_Jazz_Festival	Montreux Jazz Festival	is dbo:recordedIn of	The_Complete_Miles_Davis_at_Montreux
Montreux_Jazz_Festival	Montreux Jazz Festival	is dbo:recordedIn of	Bill_Evans
Montreux_Jazz_Festival	Montreux Jazz Festival	is dbo:recordedIn of	Montreux_Jazz_Festival
Head_Hunters	Head Hunters	dbo:artist	Herbie_Hancock
Head_Hunters	Head Hunters	dbo:genre	Jazz
Head_Hunters	Head Hunters	dbo:genre	funk
Head_Hunters	Head Hunters	dbo:genre	Jazz
Head_Hunters	Head Hunters	dbo:producer	Herbie_Hancock
Head_Hunters	Head Hunters	dbo:recordLabel	Columbia_Records
Head_Hunters	Head Hunters	dbo:subsequentWork	Herbie_Hancock
Head_Hunters	Head Hunters	dbp:artist	Herbie_Hancock
Head_Hunters	Head Hunters	dbp:genre	Jazz
Head_Hunters	Head Hunters	dbp:genre	funk
Head_Hunters	Head Hunters	dbp:genre	Jazz
Head_Hunters	Head Hunters	dbp:label	Columbia_Records
Head_Hunters	Head Hunters	is dbo:previousWork of	Herbie_Hancock
Dietrich_Fischer-Dieskau	Dietrich Fischer-Dieskau	dct:subject	Benjamin_Britten
Janet_Baker	Janet Baker	dct:subject	Benjamin_Britten
A_Lump_of_Coal	A Lump of Coal	dbo:genre	Rock_music
A_Lump_of_Coal	A Lump of Coal	dbp:genre	Rock_music
Joe_Henderson	Joe Henderson	dbo:associatedBand	Chick_Corea
Joe_Henderson	Joe Henderson	dbo:associatedBand	John_Scofield
Joe_Henderson	Joe Henderson	dbo:associatedBand	Freddie_Hubbard
Joe_Henderson	Joe Henderson	dbo:associatedBand	Horace_Silver
Joe_Henderson	Joe Henderson	dbo:associatedBand	Flora_Purim
Joe_Henderson	Joe Henderson	dbo:associatedBand	Ron_Carter
Joe_Henderson	Joe Henderson	dbo:associatedBand	Herbie_Hancock
Joe_Henderson	Joe Henderson	dbo:associatedBand	Andrew_Hill
Joe_Henderson	Joe Henderson	dbo:associatedBand	Elvin_Jones
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Chick_Corea
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	John_Scofield
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Freddie_Hubbard
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Horace_Silver
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Flora_Purim
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Ron_Carter
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Herbie_Hancock
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Andrew_Hill
Joe_Henderson	Joe Henderson	dbo:associatedMusicalArtist	Elvin_Jones
Joe_Henderson	Joe Henderson	dbo:genre	Post-bop
Joe_Henderson	Joe Henderson	dbo:genre	Hard_bop
Joe_Henderson	Joe Henderson	dbo:genre	Jazz
Joe_Henderson	Joe Henderson	dbo:recordLabel	Blue_Note_Records
Joe_Henderson	Joe Henderson	dbp:associatedActs	Chick_Corea
Joe_Henderson	Joe Henderson	dbp:associatedActs	John_Scofield
Joe_Henderson	Joe Henderson	dbp:associatedActs	Freddie_Hubbard
Joe_Henderson	Joe Henderson	dbp:associatedActs	Horace_Silver
Joe_Henderson	Joe Henderson	dbp:associatedActs	Flora_Purim
Joe_Henderson	Joe Henderson	dbp:associatedActs	Ron_Carter
Joe_Henderson	Joe Henderson	dbp:associatedActs	Herbie_Hancock
Joe_Henderson	Joe Henderson	dbp:associatedActs	Andrew_Hill
Joe_Henderson	Joe Henderson	dbp:associatedActs	Elvin_Jones
Joe_Henderson	Joe Henderson	dbp:genre	Post-bop
Joe_Henderson	Joe Henderson	dbp:genre	Hard_bop
Joe_Henderson	Joe Henderson	dbp:genre	Jazz
Joe_Henderson	Joe Henderson	dbp:label	Blue_Note_Records
Joe_Henderson	Joe Henderson	is dbo:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbo:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbo:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	Chick_Corea
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	John_Scofield
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	Paul_Chambers
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	Horace_Silver
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	Woody_Shaw
Joe_Henderson	Joe Henderson	is dbo:associatedBand of	Jack_DeJohnette
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	Chick_Corea
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	John_Scofield
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	Paul_Chambers
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	Horace_Silver
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	Woody_Shaw
Joe_Henderson	Joe Henderson	is dbo:associatedMusicalArtist of	Jack_DeJohnette
Joe_Henderson	Joe Henderson	is dbp:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbp:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbp:artist of	Joe_Henderson
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	Chick_Corea
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	John_Scofield
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	Paul_Chambers
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	Horace_Silver
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	Woody_Shaw
Joe_Henderson	Joe Henderson	is dbp:associatedActs of	Jack_DeJohnette
Grammy_Award_for_Best_Historical_Album	Grammy Award for Best Historical Album	dct:subject	Grammy_Award_for_Best_Historical_Album
Young_Einstein	Young Einstein	dbo:musicComposer	Martin_Armiger
Young_Einstein	Young Einstein	dbp:music	Martin_Armiger
Yumi_Matsutoya	Yumi Matsutoya	dbo:genre	Jazz
Yumi_Matsutoya	Yumi Matsutoya	dbp:genre	Jazz
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:artist	Cannonball_Adderley
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:genre	Hard_bop
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:genre	Jazz
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:genre	Bebop
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:recordLabel	Blue_Note_Records
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:recordedIn	Van_Gelder_Studio
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbo:subsequentWork	Portrait_of_Cannonball
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbp:artist	Cannonball_Adderley
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbp:genre	Hard_bop
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbp:genre	Jazz
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbp:genre	Bebop
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	dbp:label	Blue_Note_Records
Somethin%27_Else_(Cannonball_Adderley_album)	Somethin' Else (Cannonball Adderley album)	is dbo:previousWork of	Portrait_of_Cannonball
Toto_(band)	Toto (band)	dbo:associatedBand	Steely_Dan
Toto_(band)	Toto (band)	dbo:associatedBand	Larry_Carlton
Toto_(band)	Toto (band)	dbo:associatedBand	Pink_Floyd
Toto_(band)	Toto (band)	dbo:associatedBand	Quincy_Jones
Toto_(band)	Toto (band)	dbo:associatedMusicalArtist	Steely_Dan
Toto_(band)	Toto (band)	dbo:associatedMusicalArtist	Larry_Carlton
Toto_(band)	Toto (band)	dbo:associatedMusicalArtist	Pink_Floyd
Toto_(band)	Toto (band)	dbo:associatedMusicalArtist	Quincy_Jones
Toto_(band)	Toto (band)	dbo:formerBandMember	Jeff_Porcaro
Toto_(band)	Toto (band)	dbo:genre	Rock_music
Toto_(band)	Toto (band)	dbo:genre	Progressive_rock
Toto_(band)	Toto (band)	dbo:recordLabel	Columbia_Records
Toto_(band)	Toto (band)	dbp:genre	Rock_music
Toto_(band)	Toto (band)	dbp:genre	Progressive_rock
Toto_(band)	Toto (band)	dbp:pastMembers	Jeff_Porcaro
Toto_(band)	Toto (band)	is dbo:associatedBand of	Jeff_Porcaro
