Page Id	URL	Name	From Attr	Value
page-1436	John_Bettis	John Bettis	dct:subject	dbc:Writers_from_Long_Beach,_California
page-3979	Willie_Ruff	Willie Ruff	dct:subject	dbc:People_from_Sheffield,_Alabama
page-3979	Willie_Ruff	Willie Ruff	dct:subject	dbc:Musicians_from_Alabama
page-1533	King_Britt	King Britt	dct:subject	dbc:Musicians_from_Philadelphia,_Pennsylvania
page-1533	King_Britt	King Britt	dct:subject	dbc:Rappers_from_Philadelphia,_Pennsylvania
page-238	Art_Rust,_Jr.	Art Rust, Jr.	dct:subject	dbc:Sportspeople_from_New_York_City
page-2408	Roy_Cicala	Roy Cicala	dct:subject	dbc:Engineers_from_Connecticut
page-2408	Roy_Cicala	Roy Cicala	dct:subject	dbc:Musicians_from_New_Haven,_Connecticut
page-817	Earnest_Woodall	Earnest Woodall	dct:subject	dbc:People_from_Commack,_New_York
page-817	Earnest_Woodall	Earnest Woodall	dct:subject	dbc:People_from_Bay_Shore,_New_York
page-1233	I_Could_Write_a_Book	I Could Write a Book	dct:subject	dbc:Songs_from_Pal_Joey_(film)
page-1233	I_Could_Write_a_Book	I Could Write a Book	dct:subject	dbc:Songs_from_Pal_Joey_(musical)
page-487	C._J._Chenier	C. J. Chenier	dct:subject	dbc:People_from_Port_Arthur,_Texas
page-1300	It_Never_Entered_My_Mind	It Never Entered My Mind	dct:subject	dbc:Songs_from_musicals
page-1135	Grasshopper_(musician)	Grasshopper (musician)	dct:subject	dbc:People_from_Buffalo,_New_York
page-416	Bob_Belden	Bob Belden	dct:subject	dbc:Musicians_from_Evanston,_Illinois
page-2090	Old_Devil_Moon	Old Devil Moon	dct:subject	dbc:Songs_from_musicals
page-1748	Lorez_Alexandria	Lorez Alexandria	dct:subject	dbc:Singers_from_Chicago,_Illinois
page-1412	Jimmy_Woode	Jimmy Woode	dct:subject	dbc:People_from_Lindenwold,_New_Jersey
page-1412	Jimmy_Woode	Jimmy Woode	dct:subject	dbc:Musicians_from_New_Jersey
page-1412	Jimmy_Woode	Jimmy Woode	dct:subject	dbc:Musicians_from_Philadelphia,_Pennsylvania
page-3066	Tony_Clements	Tony Clements	dct:subject	dbc:People_from_Lindenhurst,_New_York
page-3066	Tony_Clements	Tony Clements	dct:subject	dbc:People_from_Brooklyn
page-1589	Leslie_Ann_Jones	Leslie Ann Jones	dct:subject	dbc:People_from_the_Greater_Los_Angeles_Area
page-1589	Leslie_Ann_Jones	Leslie Ann Jones	dct:subject	dbc:People_from_Oakland,_California
page-1344	Jay_Migliori	Jay Migliori	dct:subject	dbc:People_from_Erie,_Pennsylvania
page-2656	Tadayuki_Naitoh	Tadayuki Naitoh	dct:subject	dbc:People_from_Tokyo
page-1781	Madeline_Eastman	Madeline Eastman	dct:subject	dbc:Jazz_musicians_from_San_Francisco,_California
page-1781	Madeline_Eastman	Madeline Eastman	dct:subject	dbc:Singers_from_San_Francisco,_California
page-881	Esmond_Edwards	Esmond Edwards	dct:subject	dbc:People_from_Kingston,_Jamaica
page-357	Bill_Eyden	Bill Eyden	dct:subject	dbc:People_from_Hounslow
page-706	David_Sanford_(composer)	David Sanford (composer)	dct:subject	dbc:Musicians_from_Pittsburgh,_Pennsylvania
page-835	Eddie_Henderson_(musician)	Eddie Henderson (musician)	dct:subject	dbc:Musicians_from_the_San_Francisco_Bay_Area
page-819	Earthless	Earthless	dct:subject	dbc:Musical_groups_from_San_Diego,_California
page-819	Earthless	Earthless	dct:subject	dbc:Rock_music_groups_from_California
page-3060	Tommy_Potter	Tommy Potter	dct:subject	dbc:Musicians_from_Philadelphia,_Pennsylvania
page-1022	Frank_Butler_(musician)	Frank Butler (musician)	dct:subject	dbc:People_from_Kansas_City,_Missouri
page-2596	Steve_Popovich	Steve Popovich	dct:subject	dbc:People_from_Greene_County,_Pennsylvania
page-2596	Steve_Popovich	Steve Popovich	dct:subject	dbc:People_from_Cleveland,_Ohio
page-3052	Tom_Terrell_(journalist)	Tom Terrell (journalist)	dct:subject	dbc:People_from_Summit,_New_Jersey
page-573	Chuck_Findley	Chuck Findley	dct:subject	dbc:People_from_Johnstown,_Pennsylvania
page-168	Alan_Douglas_(record_producer)	Alan Douglas (record producer)	dct:subject	dbc:Businesspeople_from_Boston,_Massachusetts
page-1021	Francine_Reed	Francine Reed	dct:subject	dbc:Musicians_from_Atlanta,_Georgia
page-1021	Francine_Reed	Francine Reed	dct:subject	dbc:People_from_Illinois
page-1021	Francine_Reed	Francine Reed	dct:subject	dbc:Musicians_from_Arizona
page-1021	Francine_Reed	Francine Reed	dct:subject	dbc:Singers_from_Chicago,_Illinois
page-1026	Frank_Rehak	Frank Rehak	dct:subject	dbc:Musicians_from_New_York_City
page-2486	Shlomo_Bar	Shlomo Bar	dct:subject	dbc:People_from_Rabat
page-2486	Shlomo_Bar	Shlomo Bar	dct:subject	dbc:People_from_Sderot
page-1329	James_Buffington	James Buffington	dct:subject	dbc:People_from_Lycoming_County,_Pennsylvania
page-1329	James_Buffington	James Buffington	dct:subject	dbc:Musicians_from_Pennsylvania
page-336	Betty_Glamann	Betty Glamann	dct:subject	dbc:Musicians_from_Kansas
page-2362	Rick_Margitza	Rick Margitza	dct:subject	dbc:Musicians_from_Michigan
page-1069	Gene_Ramey	Gene Ramey	dct:subject	dbc:Musicians_from_Austin,_Texas
page-731	Denzil_Best	Denzil Best	dct:subject	dbc:Musicians_from_New_York
page-2031	Nelson_Boyd	Nelson Boyd	dct:subject	dbc:Musicians_from_New_Jersey
page-2031	Nelson_Boyd	Nelson Boyd	dct:subject	dbc:People_from_Camden,_New_Jersey
page-140	Addison_Farmer	Addison Farmer	dct:subject	dbc:People_from_Council_Bluffs,_Iowa
page-140	Addison_Farmer	Addison Farmer	dct:subject	dbc:Musicians_from_Iowa
page-1585	Leonard_Gaskin	Leonard Gaskin	dct:subject	dbc:Musicians_from_New_York_City
page-475	Buddy_Montgomery	Buddy Montgomery	dct:subject	dbc:Musicians_from_Indianapolis,_Indiana
page-1464	Johnny_Coles	Johnny Coles	dct:subject	dbc:Musicians_from_New_Jersey
page-1464	Johnny_Coles	Johnny Coles	dct:subject	dbc:People_from_Trenton,_New_Jersey
page-423	Bob_Northern	Bob Northern	dct:subject	dbc:Musicians_from_North_Carolina
page-2010	Myka_9	Myka 9	dct:subject	dbc:Rappers_from_Los_Angeles,_California
page-329	Bernard_Wright	Bernard Wright	dct:subject	dbc:Musicians_from_Florida
page-1520	Kenny_Hagood	Kenny Hagood	dct:subject	dbc:Musicians_from_Michigan
page-688	Dave_Schildkraut	Dave Schildkraut	dct:subject	dbc:Musicians_from_New_York
page-2182	Phil_Urso	Phil Urso	dct:subject	dbc:Musicians_from_New_Jersey
page-2182	Phil_Urso	Phil Urso	dct:subject	dbc:People_from_Jersey_City,_New_Jersey
page-228	Arnold_Fishkind	Arnold Fishkind	dct:subject	dbc:Musicians_from_New_York
page-228	Arnold_Fishkind	Arnold Fishkind	dct:subject	dbc:People_from_Bayonne,_New_Jersey
page-294	Barry_Galbraith	Barry Galbraith	dct:subject	dbc:Musicians_from_Pittsburgh,_Pennsylvania
page-1068	Gene_Perla	Gene Perla	dct:subject	dbc:People_from_Woodcliff_Lake,_New_Jersey
page-1068	Gene_Perla	Gene Perla	dct:subject	dbc:Musicians_from_New_Jersey
page-1863	Michael_Cuscuna	Michael Cuscuna	dct:subject	dbc:People_from_Stamford,_Connecticut
page-1383	Jean-Paul_Bourelly	Jean-Paul Bourelly	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-3779	Warren_Smith_(jazz_percussionist)	Warren Smith (jazz percussionist)	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-2660	Taft_Jordan	Taft Jordan	dct:subject	dbc:Musicians_from_South_Carolina
page-2660	Taft_Jordan	Taft Jordan	dct:subject	dbc:People_from_Florence,_South_Carolina
page-3059	Tommy_Muellner	Tommy Muellner	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-293	Barry_Finnerty	Barry Finnerty	dct:subject	dbc:Guitarists_from_San_Francisco,_California
page-293	Barry_Finnerty	Barry Finnerty	dct:subject	dbc:Jazz_musicians_from_San_Francisco,_California
page-1387	Jeff_Chan	Jeff Chan	dct:subject	dbc:People_from_Contra_Costa_County,_California
page-2379	Robert_Levin_(writer)	Robert Levin (writer)	dct:subject	dbc:People_from_New_York_City
page-2379	Robert_Levin_(writer)	Robert Levin (writer)	dct:subject	dbc:Writers_from_New_York
page-172	Albert_Stinson	Albert Stinson	dct:subject	dbc:Musicians_from_Ohio
page-488	Cab_Kaye	Cab Kaye	dct:subject	dbc:People_from_Camden_Town
page-488	Cab_Kaye	Cab Kaye	dct:subject	dbc:Singers_from_London
page-596	Colin_Bailey_(drummer)	Colin Bailey (drummer)	dct:subject	dbc:People_from_Swindon
page-1184	Herb_Geller	Herb Geller	dct:subject	dbc:Jazz_musicians_from_California
page-1184	Herb_Geller	Herb Geller	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Rappers_from_Memphis,_Tennessee
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Businesspeople_from_Tennessee
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Songwriters_from_Georgia_(U.S._state)
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Songwriters_from_Tennessee
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Rappers_from_Atlanta,_Georgia
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:Businesspeople_from_Atlanta,_Georgia
page-805	Drumma_Boy	Drumma Boy	dct:subject	dbc:People_from_Shelby_County,_Tennessee
page-677	Danny_Polo	Danny Polo	dct:subject	dbc:Musicians_from_Indiana
page-700	David_Patterson_(guitarist)	David Patterson (guitarist)	dct:subject	dbc:Musicians_from_Massachusetts
page-700	David_Patterson_(guitarist)	David Patterson (guitarist)	dct:subject	dbc:Musicians_from_New_Jersey
page-700	David_Patterson_(guitarist)	David Patterson (guitarist)	dct:subject	dbc:People_from_Red_Bank,_New_Jersey
page-2177	Peter_Yarrow	Peter Yarrow	dct:subject	dbc:People_from_Greenwich_Village
page-2177	Peter_Yarrow	Peter Yarrow	dct:subject	dbc:People_from_Providence,_Rhode_Island
page-832	Eddie_Calhoun	Eddie Calhoun	dct:subject	dbc:Musicians_from_Mississippi
page-2388	Rod_Levitt	Rod Levitt	dct:subject	dbc:Musicians_from_Oregon
page-1306	J.C._Crowley	J.C. Crowley	dct:subject	dbc:Musicians_from_Houston,_Texas
page-1306	J.C._Crowley	J.C. Crowley	dct:subject	dbc:Singers_from_Texas
page-1403	Jimmie_Smith	Jimmie Smith	dct:subject	dbc:Musicians_from_New_Jersey
page-1403	Jimmie_Smith	Jimmie Smith	dct:subject	dbc:People_from_Newark,_New_Jersey
page-1023	Frank_Fitzpatrick	Frank Fitzpatrick	dct:subject	dbc:Musicians_from_Detroit,_Michigan
page-1023	Frank_Fitzpatrick	Frank Fitzpatrick	dct:subject	dbc:Songwriters_from_Michigan
page-386	Bj%C3%B6rk	Björk	dct:subject	dbc:People_from_Reykjavík
page-386	Bj%C3%B6rk	Björk	dct:subject	dbc:People_banned_from_entering_China
page-386	Bj%C3%B6rk	Björk	dct:subject	dbc:Actors_from_Reykjavík
page-1882	Mike_Vasas	Mike Vasas	dct:subject	dbc:People_from_Dearborn,_Michigan
page-1444	John_Creedon	John Creedon	dct:subject	dbc:People_from_County_Cork
page-2357	Richard_Wright_(musician)	Richard Wright (musician)	dct:subject	dbc:People_from_Pinner
page-1861	Michael_Bradford	Michael Bradford	dct:subject	dbc:Musicians_from_Detroit,_Michigan
page-3753	Vic_Firth	Vic Firth	dct:subject	dbc:People_from_Sanford,_Maine
page-2506	Skyzoo	Skyzoo	dct:subject	dbc:Musicians_from_Brooklyn
page-2506	Skyzoo	Skyzoo	dct:subject	dbc:Rappers_from_New_York_City
page-2760	Teddy_Charles	Teddy Charles	dct:subject	dbc:Musicians_from_Massachusetts
page-2760	Teddy_Charles	Teddy Charles	dct:subject	dbc:Musicians_from_New_York_City
page-2760	Teddy_Charles	Teddy Charles	dct:subject	dbc:People_from_Chicopee,_Massachusetts
page-2760	Teddy_Charles	Teddy Charles	dct:subject	dbc:Jazz_musicians_from_New_York
page-1038	Fredrik_Carl_St%C3%B8rmer	Fredrik Carl Størmer	dct:subject	dbc:Musicians_from_Oslo
page-1435	John_Bernard_Riley	John Bernard Riley	dct:subject	dbc:Musicians_from_New_York
page-1435	John_Bernard_Riley	John Bernard Riley	dct:subject	dbc:Musicians_from_Texas
page-1435	John_Bernard_Riley	John Bernard Riley	dct:subject	dbc:People_from_Aberdeen,_Maryland
page-457	Brian_Eno	Brian Eno	dct:subject	dbc:People_from_Woodbridge,_Suffolk
page-2054	Niels_Eje	Niels Eje	dct:subject	dbc:Musicians_from_Copenhagen
page-394	Bloodline_(band)	Bloodline (band)	dct:subject	dbc:Rock_music_groups_from_Texas
page-161	Akira_Sakata	Akira Sakata	dct:subject	dbc:People_from_Kure,_Hiroshima
page-161	Akira_Sakata	Akira Sakata	dct:subject	dbc:Musicians_from_Hiroshima_Prefecture
page-269	Azar_Lawrence	Azar Lawrence	dct:subject	dbc:Musicians_from_California
page-311	Beefy_Red	Beefy Red	dct:subject	dbc:Musical_groups_from_the_San_Francisco_Bay_Area
page-1459	John_Serry	John Serry	dct:subject	dbc:Musicians_from_New_York_City
page-1031	Fred_Plaut	Fred Plaut	dct:subject	dbc:People_from_Munich
page-997	Flea_(musician)	Flea (musician)	dct:subject	dbc:Male_actors_from_California
page-997	Flea_(musician)	Flea (musician)	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-997	Flea_(musician)	Flea (musician)	dct:subject	dbc:Musicians_from_New_York
page-997	Flea_(musician)	Flea (musician)	dct:subject	dbc:Musicians_from_Melbourne
page-508	Carlos_Redman	Carlos Redman	dct:subject	dbc:Musicians_from_Detroit,_Michigan
page-2812	The_Bergevin_Brothers	The Bergevin Brothers	dct:subject	dbc:Musical_groups_from_Seattle,_Washington
page-1455	John_Nzenze	John Nzenze	dct:subject	dbc:Musicians_from_Nairobi
page-1142	Greg_Hall_(poet)	Greg Hall (poet)	dct:subject	dbc:Poets_from_California
page-2589	Stephanie_Winters	Stephanie Winters	dct:subject	dbc:People_from_Levittown,_New_York
page-3063	Tomotaka_Imamichi	Tomotaka Imamichi	dct:subject	dbc:Musicians_from_Tokyo
page-2115	Oscar_Brashear	Oscar Brashear	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-3973	Will_Davis_(musician)	Will Davis (musician)	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-1401	Jim_Norman_(musician)	Jim Norman (musician)	dct:subject	dbc:Musicians_from_Montreal
page-1750	Lou_Jones_(photographer)	Lou Jones (photographer)	dct:subject	dbc:Artists_from_Boston,_Massachusetts
page-1750	Lou_Jones_(photographer)	Lou Jones (photographer)	dct:subject	dbc:Artists_from_Washington,_D.C.
page-1815	Mark_Salling	Mark Salling	dct:subject	dbc:Male_actors_from_Texas
page-1815	Mark_Salling	Mark Salling	dct:subject	dbc:Musicians_from_Dallas,_Texas
page-1815	Mark_Salling	Mark Salling	dct:subject	dbc:Songwriters_from_Texas
page-1588	Lesa_Carlson	Lesa Carlson	dct:subject	dbc:People_from_Idaho
page-1588	Lesa_Carlson	Lesa Carlson	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-2209	Popsie_Randolph	Popsie Randolph	dct:subject	dbc:People_from_New_York_City
page-1974	Mungolian_Jet_Set	Mungolian Jet Set	dct:subject	dbc:Musical_groups_from_Norway_with_local_place_of_origin_missing
page-1752	Louis_Banks	Louis Banks	dct:subject	dbc:People_from_Darjeeling
page-2433	Saskia_Laroo	Saskia Laroo	dct:subject	dbc:Musicians_from_Amsterdam
page-1331	James_Lavadour	James Lavadour	dct:subject	dbc:People_from_Pendleton,_Oregon
page-1331	James_Lavadour	James Lavadour	dct:subject	dbc:Artists_from_Oregon
page-2322	Ray_Tarantino	Ray Tarantino	dct:subject	dbc:Singers_from_Milan
page-2787	Terrace_Martin	Terrace Martin	dct:subject	dbc:Musicians_from_Long_Beach,_California
page-2787	Terrace_Martin	Terrace Martin	dct:subject	dbc:Rappers_from_Los_Angeles,_California
page-2787	Terrace_Martin	Terrace Martin	dct:subject	dbc:Songwriters_from_California
page-667	D*Note	D*Note	dct:subject	dbc:Musical_groups_from_London
page-2068	Norman_Amadio	Norman Amadio	dct:subject	dbc:People_from_Timmins
page-2664	Tale_Ognenovski	Tale Ognenovski	dct:subject	dbc:People_from_Bitola
page-2664	Tale_Ognenovski	Tale Ognenovski	dct:subject	dbc:People_from_Skopje
page-1449	John_Kelly_(Irish_broadcaster)	John Kelly (Irish broadcaster)	dct:subject	dbc:People_from_Enniskillen
page-1880	Mike_Richmond_(musician)	Mike Richmond (musician)	dct:subject	dbc:Musicians_from_Pennsylvania
page-2069	Norman_Seeff	Norman Seeff	dct:subject	dbc:People_from_Johannesburg
page-1400	Jim_Marshall_(photographer)	Jim Marshall (photographer)	dct:subject	dbc:People_from_Illinois
page-1400	Jim_Marshall_(photographer)	Jim Marshall (photographer)	dct:subject	dbc:Artists_from_Chicago,_Illinois
page-452	Branford_Marsalis	Branford Marsalis	dct:subject	dbc:Jazz_musicians_from_New_Orleans,_Louisiana
page-452	Branford_Marsalis	Branford Marsalis	dct:subject	dbc:People_from_New_Rochelle,_New_York
page-452	Branford_Marsalis	Branford Marsalis	dct:subject	dbc:People_from_St._Martin_Parish,_Louisiana
page-1340	Janusz_Iwa%C5%84ski	Janusz Iwański	dct:subject	dbc:People_from_Częstochowa
page-1060	Gary_Clark,_Jr.	Gary Clark, Jr.	dct:subject	dbc:Film_directors_from_Texas
page-1060	Gary_Clark,_Jr.	Gary Clark, Jr.	dct:subject	dbc:Male_actors_from_Texas
page-1060	Gary_Clark,_Jr.	Gary Clark, Jr.	dct:subject	dbc:Singers_from_Texas
page-2819	The_Blue_Method	The Blue Method	dct:subject	dbc:Musical_groups_from_Philadelphia,_Pennsylvania
page-702	David_Richardson_(audio_engineer)	David Richardson (audio engineer)	dct:subject	dbc:People_from_Hertfordshire
page-2308	Rain_Sultanov	Rain Sultanov	dct:subject	dbc:People_from_Baku
page-1557	Larry_Rosen_(producer)	Larry Rosen (producer)	dct:subject	dbc:People_from_the_Bronx
page-2407	Rowland_Greenberg	Rowland Greenberg	dct:subject	dbc:Musicians_from_Oslo
page-325	Bent_J%C3%A6dig	Bent Jædig	dct:subject	dbc:Musicians_from_Copenhagen
page-791	Draco_Rosa	Draco Rosa	dct:subject	dbc:Musicians_from_Ponce
page-791	Draco_Rosa	Draco Rosa	dct:subject	dbc:People_from_Long_Island
page-791	Draco_Rosa	Draco Rosa	dct:subject	dbc:Singers_from_Ponce
page-1448	John_Gross_(musician)	John Gross (musician)	dct:subject	dbc:Musicians_from_Burbank,_California
page-2323	Raymond_Harry_Brown	Raymond Harry Brown	dct:subject	dbc:People_from_Oceanside,_New_York
page-574	Chuck_Stewart	Chuck Stewart	dct:subject	dbc:People_from_Teaneck,_New_Jersey
page-574	Chuck_Stewart	Chuck Stewart	dct:subject	dbc:Artists_from_Tucson,_Arizona
page-296	Barry_Miles_(musician)	Barry Miles (musician)	dct:subject	dbc:Musicians_from_New_Jersey
page-296	Barry_Miles_(musician)	Barry Miles (musician)	dct:subject	dbc:People_from_Newark,_New_Jersey
page-296	Barry_Miles_(musician)	Barry Miles (musician)	dct:subject	dbc:People_from_North_Plainfield,_New_Jersey
page-1661	List_of_people_from_East_St._Louis,_Illinois	List of people from East St. Louis, Illinois	dct:subject	dbc:Lists_of_people_from_Illinois
page-1661	List_of_people_from_East_St._Louis,_Illinois	List of people from East St. Louis, Illinois	dct:subject	dbc:People_from_East_St._Louis,_Illinois
page-3970	Wiley_Reed	Wiley Reed	dct:subject	dbc:Musicians_from_Jacksonville,_Florida
page-1515	Kendrick_Lamar	Kendrick Lamar	dct:subject	dbc:Musicians_from_Compton,_California
page-1515	Kendrick_Lamar	Kendrick Lamar	dct:subject	dbc:Rappers_from_Los_Angeles,_California
page-1515	Kendrick_Lamar	Kendrick Lamar	dct:subject	dbc:Songwriters_from_California
page-2011	Myles_Davies	Myles Davies	dct:subject	dbc:People_from_Flintshire
page-735	Destroyer_(band)	Destroyer (band)	dct:subject	dbc:Musical_groups_from_Vancouver
page-178	Alfonzo_Blackwell	Alfonzo Blackwell	dct:subject	dbc:Musicians_from_Brooklyn
page-1343	Jay_Landesman	Jay Landesman	dct:subject	dbc:People_from_St._Louis,_Missouri
page-1391	Jeffrey_Gibson	Jeffrey Gibson	dct:subject	dbc:Painters_from_Colorado
page-1391	Jeffrey_Gibson	Jeffrey Gibson	dct:subject	dbc:Artists_from_New_York_City
page-1391	Jeffrey_Gibson	Jeffrey Gibson	dct:subject	dbc:People_from_Brooklyn
page-1392	Jens_Joneleit	Jens Joneleit	dct:subject	dbc:People_from_Offenbach_am_Main
page-2313	Randy_Hall	Randy Hall	dct:subject	dbc:Musicians_from_Illinois
page-2313	Randy_Hall	Randy Hall	dct:subject	dbc:Songwriters_from_Illinois
page-1194	Herman_Gvardjan%C4%8Di%C4%8D	Herman Gvardjančič	dct:subject	dbc:People_from_Škofja_Loka
page-2147	Patricia_Chica	Patricia Chica	dct:subject	dbc:Film_directors_from_Montreal
page-3765	Wadsworth_Jarrell	Wadsworth Jarrell	dct:subject	dbc:Artists_from_Georgia_(U.S._state)
page-3765	Wadsworth_Jarrell	Wadsworth Jarrell	dct:subject	dbc:Artists_from_Chicago,_Illinois
page-3765	Wadsworth_Jarrell	Wadsworth Jarrell	dct:subject	dbc:People_from_Albany,_Georgia
page-3765	Wadsworth_Jarrell	Wadsworth Jarrell	dct:subject	dbc:People_from_Athens,_Georgia
page-222	Anthony_Barboza	Anthony Barboza	dct:subject	dbc:People_from_Westbury,_New_York
page-222	Anthony_Barboza	Anthony Barboza	dct:subject	dbc:People_from_New_Bedford,_Massachusetts
page-2148	Patrick_van_Deurzen	Patrick van Deurzen	dct:subject	dbc:Musicians_from_Eindhoven
page-4	%C3%89douard_Gaumont	Édouard Gaumont	dct:subject	dbc:People_from_Cayenne
page-858	Emayatzy_Corinealdi	Emayatzy Corinealdi	dct:subject	dbc:Actresses_from_New_Jersey
page-858	Emayatzy_Corinealdi	Emayatzy Corinealdi	dct:subject	dbc:Actresses_from_Kentucky
page-492	Cal_Lampley	Cal Lampley	dct:subject	dbc:People_from_Dunn,_North_Carolina
page-570	Chris_Perry_(musician)	Chris Perry (musician)	dct:subject	dbc:People_from_Goa
page-1603	Lisa_Hilton_(musician)	Lisa Hilton (musician)	dct:subject	dbc:People_from_San_Luis_Obispo,_California
page-3047	Todd_Carey	Todd Carey	dct:subject	dbc:People_from_Whitefish_Bay,_Wisconsin
page-3047	Todd_Carey	Todd Carey	dct:subject	dbc:People_from_Winnetka,_Illinois
page-3047	Todd_Carey	Todd Carey	dct:subject	dbc:Singers_from_Chicago,_Illinois
page-2171	Pete_Levin	Pete Levin	dct:subject	dbc:Musicians_from_Boston,_Massachusetts
page-2171	Pete_Levin	Pete Levin	dct:subject	dbc:Musicians_from_New_York
page-3062	Tommy_Vig	Tommy Vig	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-3062	Tommy_Vig	Tommy Vig	dct:subject	dbc:Musicians_from_Budapest
page-2309	Rakoto_Frah	Rakoto Frah	dct:subject	dbc:People_from_Antananarivo
page-2014	Myron_Walden	Myron Walden	dct:subject	dbc:Musicians_from_Miami,_Florida
page-1552	Lana_Del_Rey	Lana Del Rey	dct:subject	dbc:People_from_Lake_Placid,_New_York
page-1552	Lana_Del_Rey	Lana Del Rey	dct:subject	dbc:Singers_from_Los_Angeles,_California
page-1552	Lana_Del_Rey	Lana Del Rey	dct:subject	dbc:Singers_from_New_York
page-177	Alexandra_Starlight	Alexandra Starlight	dct:subject	dbc:Musical_groups_from_Los_Angeles,_California
page-1035	Freddie_Roulette	Freddie Roulette	dct:subject	dbc:Musicians_from_Evanston,_Illinois
page-267	Avishai_Cohen_(trumpeter)	Avishai Cohen (trumpeter)	dct:subject	dbc:People_from_Tel_Aviv
page-189	Allen_Stone	Allen Stone	dct:subject	dbc:Musicians_from_Washington_(state)
page-189	Allen_Stone	Allen Stone	dct:subject	dbc:Songwriters_from_Washington_(state)
page-1289	Iosua_Tai_Taeoalii	Iosua Tai Taeoalii	dct:subject	dbc:Artists_from_Utah
page-362	Bill_Ramsay	Bill Ramsay	dct:subject	dbc:Musicians_from_Seattle,_Washington
page-1546	La_Santa_Cecilia	La Santa Cecilia	dct:subject	dbc:Musical_groups_from_Los_Angeles,_California
page-1518	Kenny_Dennis	Kenny Dennis	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-1518	Kenny_Dennis	Kenny Dennis	dct:subject	dbc:Musicians_from_Philadelphia,_Pennsylvania
page-1518	Kenny_Dennis	Kenny Dennis	dct:subject	dbc:People_from_the_Greater_Los_Angeles_Area
page-568	Chris_McNulty	Chris McNulty	dct:subject	dbc:Singers_from_Melbourne
page-1096	Gil_Askey	Gil Askey	dct:subject	dbc:Musicians_from_Austin,_Texas
page-2576	Staffan_William-Olsson	Staffan William-Olsson	dct:subject	dbc:People_from_Gothenburg
page-831	Edda_Magnason	Edda Magnason	dct:subject	dbc:People_from_Ystad_Municipality
page-1501	Kat_Dahlia	Kat Dahlia	dct:subject	dbc:Songwriters_from_Florida
page-1501	Kat_Dahlia	Kat Dahlia	dct:subject	dbc:Rappers_from_Miami,_Florida
page-1051	Funk_Trek	Funk Trek	dct:subject	dbc:Musical_groups_from_Omaha,_Nebraska
page-1747	Lord_Flea	Lord Flea	dct:subject	dbc:Musicians_from_Kingston,_Jamaica
page-841	Edward_Pramuk	Edward Pramuk	dct:subject	dbc:Artists_from_Louisiana
page-593	Clyde_Reasinger	Clyde Reasinger	dct:subject	dbc:Musicians_from_Pennsylvania
page-3105	Turtel_Onli	Turtel Onli	dct:subject	dbc:Artists_from_Chicago,_Illinois
page-3993	Wynne_Paris	Wynne Paris	dct:subject	dbc:People_from_Madison_County,_Alabama
page-1966	Morten_Schantz	Morten Schantz	dct:subject	dbc:People_from_Aarhus
page-2311	Randall_Schmit	Randall Schmit	dct:subject	dbc:Artists_from_New_York
page-2311	Randall_Schmit	Randall Schmit	dct:subject	dbc:Artists_from_New_York_City
page-2311	Randall_Schmit	Randall Schmit	dct:subject	dbc:People_from_Columbia_County,_New_York
page-2311	Randall_Schmit	Randall Schmit	dct:subject	dbc:People_from_Manhattan
page-2311	Randall_Schmit	Randall Schmit	dct:subject	dbc:Artists_from_Baton_Rouge,_Louisiana
page-2369	Rob_Burns	Rob Burns	dct:subject	dbc:Musicians_from_Hertfordshire
page-2369	Rob_Burns	Rob Burns	dct:subject	dbc:People_from_Hemel_Hempstead
page-1309	Jack_Cooper_(musician)	Jack Cooper (musician)	dct:subject	dbc:People_from_La_Habra,_California
page-2600	Steve_Wiest	Steve Wiest	dct:subject	dbc:Musicians_from_Texas
page-2106	Onzy_Matthews	Onzy Matthews	dct:subject	dbc:Musicians_from_the_Greater_Los_Angeles_Area
page-2106	Onzy_Matthews	Onzy Matthews	dct:subject	dbc:Musicians_from_Dallas,_Texas
page-2106	Onzy_Matthews	Onzy Matthews	dct:subject	dbc:People_from_Dallas,_Texas
page-1502	Kathy_Kosins	Kathy Kosins	dct:subject	dbc:Jazz_musicians_from_Michigan
page-1502	Kathy_Kosins	Kathy Kosins	dct:subject	dbc:People_from_Highland_Park,_Michigan
page-2623	Sue_Cassidy_Clark	Sue Cassidy Clark	dct:subject	dbc:Writers_from_Chicago,_Illinois
