Page Id	URL	Name	EntityType	PageViews	subject	miles_work
2140	Paramount_Theatre_(Brooklyn)	Paramount Theatre (Brooklyn)	place	3460	places	
1209	Hooteroll%3F	Hooteroll?	Thing	3311	recording	
1622	List_of_cool_jazz_and_West_Coast_jazz_musicians	List of cool jazz and West Coast jazz musicians	Thing	9777	other	
681	Darn_That_Dream	Darn That Dream	SystemOfMeasurement113577171	3435	recording	
1166	Harold_Ivory_Williams	Harold Ivory Williams	musical artist	2371	musicians	
1567	Lawson_Fusao_Inada	Lawson Fusao Inada	agent	1939	people	
427	Bobby_and_the_Midnites	Bobby and the Midnites	Band	6915	musicians	
3782	Watkins_Electric_Music	Watkins Electric Music	agent	4794	other	
1436	John_Bettis	John Bettis	musical artist	17883	musicians	
1638	List_of_hard_bop_musicians	List of hard bop musicians	Thing	4358	other	
575	Chuck_Wayne	Chuck Wayne	musical artist	2899	musicians	
3979	Willie_Ruff	Willie Ruff	musical artist	2607	musicians	
1533	King_Britt	King Britt	musical artist	6727	musicians	
238	Art_Rust,_Jr.	Art Rust, Jr.	agent	1600	people	
2408	Roy_Cicala	Roy Cicala	agent	2327	musicians	
1423	Joe_Frank	Joe Frank	presenter	7436	people	
817	Earnest_Woodall	Earnest Woodall	Band	370	musicians	
202	Amsterdam_Concert	Amsterdam Concert	album	1724	recording	
1233	I_Could_Write_a_Book	I Could Write a Book	Song	4538	recording	
487	C._J._Chenier	C. J. Chenier	musical artist	3339	musicians	
1290	Irving_Townsend	Irving Townsend	agent	2031	musicians	
1300	It_Never_Entered_My_Mind	It Never Entered My Mind	Song	7317	recording	
1778	Mackenzie_High_School_(Michigan)	Mackenzie High School (Michigan)	State school	10391	places	
2144	Paris_sous_les_bombes	Paris sous les bombes	Album	921	recording	1
1133	Grand_Theft_Auto_IV_soundtrack	Grand Theft Auto IV soundtrack	video game	84674	recording	
2386	Rocky_Morton	Rocky Morton	agent	0	people	
2435	Saturday_Night_Live_(season_7)	Saturday Night Live (season 7)	television season	14057	other	
1135	Grasshopper_(musician)	Grasshopper (musician)	musical artist	5303	musicians	
416	Bob_Belden	Bob Belden	musical artist	5240	musicians	
2090	Old_Devil_Moon	Old Devil Moon	musical work	6469	recording	
1748	Lorez_Alexandria	Lorez Alexandria	musical artist	3339	musicians	
2040	New_Regal_Theater	New Regal Theater	venue	5387	places	
1494	Just_Squeeze_Me_(But_Please_Don%27t_Tease_Me)	Just Squeeze Me (But Please Don't Tease Me)	Thing	1885	recording	
1412	Jimmy_Woode	Jimmy Woode	agent	2919	musicians	
3066	Tony_Clements	Tony Clements	agent	789	musicians	
3002	Theme_Time_Radio_Hour_(season_1)	Theme Time Radio Hour (season 1)	Thing	4819	other	
1186	Herbie_Fields	Herbie Fields	musical artist	1742	musicians	
1814	Mark_Ledford	Mark Ledford	musical artist	2691	musicians	
1680	List_of_Saturday_Night_Live_episodes	List of Saturday Night Live episodes	Thing	0	other	
1589	Leslie_Ann_Jones	Leslie Ann Jones	agent	3445	musicians	
2032	Nem_Um_Talvez	Nem Um Talvez	musical work	951	recording	
1344	Jay_Migliori	Jay Migliori	musical artist	2591	musicians	
883	Eugene_Gregan	Eugene Gregan	painter	381	people	
1710	Live_at_Montreux	Live at Montreux	Thing	2043	recording	1
1063	Gaslight_Square,_St._Louis	Gaslight Square, St. Louis	WikiProjectSt.LouisNeighborhoodsWorkingGroup	4045	places	
917	Festival_for_Peace	Festival for Peace	SocialEvent107288639	2514	events	
2656	Tadayuki_Naitoh	Tadayuki Naitoh	agent	484	people	
326	Berkeley_Jazz_Festival	Berkeley Jazz Festival	Festival100517728	1751	events	
1781	Madeline_Eastman	Madeline Eastman	musical artist	1430	musicians	
584	Clarence_Horatius_Miller	Clarence Horatius Miller	musical artist	358	musicians	
881	Esmond_Edwards	Esmond Edwards	agent	934	musicians	
729	Dennis_Rea	Dennis Rea	musical artist	892	musicians	
2888	The_Hobo_Code	The Hobo Code	television episode	13503	recording	
1339	Jann_Haworth	Jann Haworth	agent	6064	people	
2441	Schaefer_Music_Festival	Schaefer Music Festival	Festival100517728	7566	events	
357	Bill_Eyden	Bill Eyden	agent	1479	musicians	
1820	Marlon_Jordan	Marlon Jordan	musical artist	921	musicians	
289	Barbados_(composition)	Barbados (composition)	musical work	1101	recording	
706	David_Sanford_(composer)	David Sanford (composer)	agent	807	musicians	
1776	Macdougal_Street	Macdougal Street	road	6932	places	
633	Cool_Struttin%27	Cool Struttin'	album	5819	recording	
835	Eddie_Henderson_(musician)	Eddie Henderson (musician)	agent	7182	musicians	
1165	Harmonization	Harmonization	Thing	16727	other	
2043	Newk%27s_Time	Newk's Time	Thing	4042	recording	1
1074	George_Benson_discography	George Benson discography	musical work	41465	recording	
3003	Theme_Time_Radio_Hour_(season_2)	Theme Time Radio Hour (season 2)	Thing	3051	other	
3998	Yardbird_Suite	Yardbird Suite	BebopJazzStandards	5423	recording	
376	Bird_Gets_the_Worm	Bird Gets the Worm	musical work	1781	recording	
2066	Nojazz	Nojazz	Band	1058	musicians	
2833	The_Closer_I_Get_to_You	The Closer I Get to You	single	19176	recording	
2206	Ponte_Music_Company	Ponte Music Company	Retailer110525436	378	places	
819	Earthless	Earthless	Band	18473	musicians	
631	Cool_Bird	Cool Bird	album	1641	recording	
3060	Tommy_Potter	Tommy Potter	musical artist	4043	musicians	
1022	Frank_Butler_(musician)	Frank Butler (musician)	musical artist	2213	musicians	
2596	Steve_Popovich	Steve Popovich	agent	2303	people	
1493	Just_Above_My_Head	Just Above My Head	book	3504	recording	
1177	Heaven_and_Earth_(Al_Jarreau_album)	Heaven and Earth (Al Jarreau album)	Album	2250	recording	
1537	Ko-Ko	Ko-Ko	BebopJazzStandards	9275	recording	
1437	John_Carisi	John Carisi	musical artist	2315	musicians	
2035	New_Amerykah_Part_One_(4th_World_War)	New Amerykah Part One (4th World War)	album	35048	recording	
560	Children_of_Passions	Children of Passions	PassionsCharacters	5563	other	
211	Andy_Baio	Andy Baio	agent	4573	people	
1363	Jazz_in_Germany	Jazz in Germany	Manner104928903	8731	genres	
1356	Jazz_drumming	Jazz drumming	Instrument103574816	19366	other	
3052	Tom_Terrell_(journalist)	Tom Terrell (journalist)	agent	1643	people	
573	Chuck_Findley	Chuck Findley	agent	6869	musicians	
3804	Wheelin%27_and_Dealin%27	Wheelin' and Dealin'	Thing	520	recording	1
2138	Paolo_Rustichelli	Paolo Rustichelli	musical artist	1629	musicians	
1609	List_of_2007_albums	List of 2007 albums	Thing	7778	other	
1541	KSDS	KSDS	agent	1792	other	
1650	List_of_Miami_Vice_guest_appearances	List of Miami Vice guest appearances	Thing	15644	other	
1817	Mark_Wingfield	Mark Wingfield	musical artist	945	musicians	
168	Alan_Douglas_(record_producer)	Alan Douglas (record producer)	agent	4679	musicians	
1021	Francine_Reed	Francine Reed	musical artist	4075	musicians	
1320	Jacksonville_Jazz_Festival	Jacksonville Jazz Festival	Festival100517728	2170	events	
1026	Frank_Rehak	Frank Rehak	agent	2001	musicians	
2486	Shlomo_Bar	Shlomo Bar	agent	2358	musicians	
1329	James_Buffington	James Buffington	agent	1097	musicians	
336	Betty_Glamann	Betty Glamann	agent	640	musicians	
2757	Tata_G%C3%BCines	Tata Güines	agent	2241	musicians	
2362	Rick_Margitza	Rick Margitza	agent	2066	musicians	
1069	Gene_Ramey	Gene Ramey	agent	2209	musicians	
3040	Timeline_of_music_in_the_United_States_(1950%E2%80%9369)	Timeline of music in the United States (1950–69)	Thing	3375	events	
3041	Timeline_of_music_in_the_United_States_(1970%E2%80%93present)	Timeline of music in the United States (1970–present)	Thing	2268	events	
731	Denzil_Best	Denzil Best	musical artist	3107	musicians	
2031	Nelson_Boyd	Nelson Boyd	agent	1417	musicians	
3786	Wayne_Shorter_discography	Wayne Shorter discography	List106481320	8374	recording	1
140	Addison_Farmer	Addison Farmer	agent	2578	musicians	
1585	Leonard_Gaskin	Leonard Gaskin	musical artist	1773	musicians	
475	Buddy_Montgomery	Buddy Montgomery	musical artist	2522	musicians	
1818	Marketing_for_Grand_Theft_Auto_IV	Marketing for Grand Theft Auto IV	Thing	4342	other	
675	Danny_Bank	Danny Bank	agent	1653	musicians	
1464	Johnny_Coles	Johnny Coles	agent	4411	musicians	
1404	Jimmy_%22Jammin%27%22_Smith	Jimmy "Jammin'" Smith	Musical Artist	147	musicians	
2366	Rise_(Public_Image_Ltd_song)	Rise (Public Image Ltd song)	single	13391	recording	
846	Elastic_Rock	Elastic Rock	album	3836	recording	
423	Bob_Northern	Bob Northern	agent	1507	musicians	
2010	Myka_9	Myka 9	musical artist	6094	musicians	
329	Bernard_Wright	Bernard Wright	musical artist	20698	musicians	
1520	Kenny_Hagood	Kenny Hagood	musical artist	2332	musicians	
688	Dave_Schildkraut	Dave Schildkraut	agent	1079	musicians	
2182	Phil_Urso	Phil Urso	agent	844	musicians	
228	Arnold_Fishkind	Arnold Fishkind	musical artist	1113	musicians	
2550	Soul_to_Soul_Tour	Soul to Soul Tour	Motion100279835	2154	events	
1097	Gil_Coggins	Gil Coggins	agent	1067	musicians	
294	Barry_Galbraith	Barry Galbraith	musical artist	3350	musicians	
1068	Gene_Perla	Gene Perla	agent	1642	musicians	
1863	Michael_Cuscuna	Michael Cuscuna	agent	2399	musicians	
1428	Joe_Shulman	Joe Shulman	musical artist	1262	musicians	
1383	Jean-Paul_Bourelly	Jean-Paul Bourelly	agent	6740	musicians	
3779	Warren_Smith_(jazz_percussionist)	Warren Smith (jazz percussionist)	musical artist	1501	musicians	
1549	Lady_Day:_The_Complete_Billie_Holiday_on_Columbia_1933%E2%80%931944	Lady Day: The Complete Billie Holiday on Columbia 1933–1944	Box set	6835	recording	
297	Barry_Ulanov	Barry Ulanov	agent	1482	people	
1694	List_of_triple_albums	List of triple albums	Thing	3962	other	
2477	Shawn_Pelton	Shawn Pelton	musical artist	8999	musicians	
2660	Taft_Jordan	Taft Jordan	agent	2115	musicians	
2400	Ronnie_Burrage	Ronnie Burrage	agent	1561	musicians	
2488	Siba_Shakib	Siba Shakib	agent	1095	people	
1979	Music_of_Chicago	Music of Chicago	Thing	31534	recording	
2118	Oscar_Peterson_at_the_Concertgebouw	Oscar Peterson at the Concertgebouw	album	822	recording	1
708	Days_Between_Stations	Days Between Stations	Band	1944	musicians	
2387	Rocky_Mountain_Jam	Rocky Mountain Jam	album	1320	recording	
1804	Marcus_(album)	Marcus (album)	Album	2594	recording	
1855	Metronome_All-Stars	Metronome All-Stars	Group100031264	2149	musicians	
3059	Tommy_Muellner	Tommy Muellner	musical artist	630	musicians	
293	Barry_Finnerty	Barry Finnerty	musical artist	2962	musicians	
2647	Swing_(jazz_performance_style)	Swing (jazz performance style)	genre	47982	genres	
1660	List_of_Peabody_Award_winners_(1990%E2%80%9399)	List of Peabody Award winners (1990–99)	Thing	2143	other	
104	51st_Annual_Grammy_Awards	51st Annual Grammy Awards	award	31234	events	
1813	Mark_de_Clive-Lowe	Mark de Clive-Lowe	musical artist	4175	musicians	
1387	Jeff_Chan	Jeff Chan	agent	2034	musicians	
1570	Le_Tabou	Le Tabou	Venue108677628	928	places	
2379	Robert_Levin_(writer)	Robert Levin (writer)	agent	819	people	
1266	Industrial_hip_hop	Industrial hip hop	genre	16672	genres	
1550	Laid_Back_(album)	Laid Back (album)	Album	6763	recording	
281	Baker%27s_Keyboard_Lounge	Baker's Keyboard Lounge	Thing	4272	places	
2076	Now_to_the_Future	Now to the Future	Album	249	recording	1
172	Albert_Stinson	Albert Stinson	agent	880	musicians	
1784	Magic_Touch_(Stanley_Jordan_album)	Magic Touch (Stanley Jordan album)	album	582	recording	1
488	Cab_Kaye	Cab Kaye	musical artist	3279	musicians	
1597	Lighthouse_Caf%C3%A9	Lighthouse Café	agent	2759	places	
596	Colin_Bailey_(drummer)	Colin Bailey (drummer)	agent	1842	musicians	
1184	Herb_Geller	Herb Geller	musical artist	3986	musicians	
805	Drumma_Boy	Drumma Boy	musical artist	30335	musicians	
2299	Quincy_Jones_production_discography	Quincy Jones production discography	musical work	38910	recording	1
403	Blue_Note_Records_discography	Blue Note Records discography	List106481320	20039	recording	
433	Bohemian_Caverns	Bohemian Caverns	populated place	3633	places	
1521	Kesivan_Naidoo	Kesivan Naidoo	musical artist	941	musicians	
1090	Gettin%27_Together_(Art_Pepper_album)	Gettin' Together (Art Pepper album)	Thing	1460	recording	
1139	Green_Dolphin_Street	Green Dolphin Street	Q11424	14731	recording	
677	Danny_Polo	Danny Polo	musical artist	960	musicians	
700	David_Patterson_(guitarist)	David Patterson (guitarist)	agent	476	musicians	
2177	Peter_Yarrow	Peter Yarrow	musical artist	83399	musicians	
1682	List_of_slap_bass_players_(electric_bass)	List of slap bass players (electric bass)	Thing	1989	other	
43	1961_in_jazz	1961 in jazz	populated place	1079	events	
832	Eddie_Calhoun	Eddie Calhoun	musical artist	1856	musicians	
3039	Timeline_of_music_in_the_United_States_(1920%E2%80%9349)	Timeline of music in the United States (1920–49)	Thing	6407	events	
1370	Jazz_Review	Jazz Review	PublicationsDisestablishedIn2009	1063	other	
2388	Rod_Levitt	Rod Levitt	agent	931	musicians	
1305	J._J._Johnson_discography	J. J. Johnson discography	List106481320	4450	recording	
3095	Trisno	Trisno	musical artist	1513	musicians	
583	CK_(album)	CK (album)	Album	5506	recording	
2995	The_Woman_I_Am	The Woman I Am	Album	4066	recording	
871	Epiphany:_The_Best_of_Chaka_Khan,_Vol._1	Epiphany: The Best of Chaka Khan, Vol. 1	Greatest hits album	5812	recording	
2480	Shelly_Liebowitz	Shelly Liebowitz	agent	498	musicians	
2587	Stella_by_Starlight	Stella by Starlight	SongsWithMusicByVictorYoung	11550	recording	
1671	List_of_people_with_surname_Davis	List of people with surname Davis	Thing	3978	other	
3982	Winter_in_America	Winter in America	album	13255	recording	
2286	Q%27s_Jook_Joint	Q's Jook Joint	Thing	8076	recording	1
2855	The_Concorde_Club	The Concorde Club	Association108049401	1559	places	
67	1974_NME_Critics_End_of_Year_Poll	1974 NME Critics End of Year Poll	Thing	860	events	
1306	J.C._Crowley	J.C. Crowley	musical artist	3828	musicians	
1403	Jimmie_Smith	Jimmie Smith	agent	1298	musicians	
2607	Sting_discography	Sting discography	musical work	54589	recording	
1657	List_of_nicknames_of_jazz_musicians	List of nicknames of jazz musicians	Thing	8597	other	
1499	Karl_Ferris	Karl Ferris	agent	2971	people	
2902	The_Jazz_Review	The Jazz Review	PublicationsDisestablishedIn1961	1153	other	
1313	Jack_Healey	Jack Healey	agent	2462	people	
601	Colman_Andrews	Colman Andrews	agent	8094	people	
2557	Space_Harp	Space Harp	Thing	1687	other	
1023	Frank_Fitzpatrick	Frank Fitzpatrick	agent	2551	musicians	
571	Chris_Steinmetz	Chris Steinmetz	agent	930	musicians	
2595	Steve_Lukather_discography	Steve Lukather discography	musical work	6021	recording	
2168	Pescara_Jazz	Pescara Jazz	Festival100517728	437	events	
2860	The_Cry_of_Love_Tour	The Cry of Love Tour	Motion100279835	5059	events	
3976	William_Kopecky	William Kopecky	musical artist	742	musicians	
386	Bj%C3%B6rk	Björk	agent	693490	musicians	
902	Fame_in_the_20th_Century	Fame in the 20th Century	Thing	4550	other	
62	1971_in_music	1971 in music	populated place	33418	events	
2104	One_(NoMeansNo_album)	One (NoMeansNo album)	album	1964	recording	
630	Cool_(aesthetic)	Cool (aesthetic)	Thing	65676	other	
1882	Mike_Vasas	Mike Vasas	musical artist	406	musicians	
1845	Mejeriet	Mejeriet	Structure104341686	438	places	
268	Avo_Session_Basel	Avo Session Basel	TimePeriod115113229	6520	events	
3783	Wax_Poetics	Wax Poetics	periodical literature	2896	recording	1
375	Bird:_The_Complete_Charlie_Parker_on_Verve	Bird: The Complete Charlie Parker on Verve	album	3231	recording	1
1923	Miles_Mosley	Miles Mosley	musical artist	8053	musicians	
614	Complete_Charlie_Parker_on_Dial	Complete Charlie Parker on Dial	Box set	1701	recording	1
544	Charlie_Parker_on_Dial	Charlie Parker on Dial	Box set	3912	recording	
3037	Time_Will_Pronounce	Time Will Pronounce	album	1226	recording	
1797	Manfred_Mann_Chapter_Three	Manfred Mann Chapter Three	Band	6283	musicians	
2159	Peacock_Alley_(jazz_club)	Peacock Alley (jazz club)	Association108049401	444	places	
2013	MyPods_and_Boomsticks	MyPods and Boomsticks	Thing	9636	recording	
3747	Van_Gelder_Studio	Van Gelder Studio	populated place	11260	places	
1444	John_Creedon	John Creedon	agent	5840	people	
251	Associated_Recording_Studios	Associated Recording Studios	Workplace104602044	798	other	
3118	United_States_Academic_Decathlon_topics	United States Academic Decathlon topics	Thing	2728	other	
2357	Richard_Wright_(musician)	Richard Wright (musician)	musical artist	268289	musicians	
2977	The_Straight_Horn_of_Steve_Lacy	The Straight Horn of Steve Lacy	Album	1157	recording	
2798	THD_Electronics	THD Electronics	Privately held company	2329	other	
1861	Michael_Bradford	Michael Bradford	musical artist	4210	musicians	
2636	Sunrise_in_Different_Dimensions	Sunrise in Different Dimensions	album	1085	recording	1
3753	Vic_Firth	Vic Firth	musical artist	66644	musicians	
2896	The_Individualism_of_Gil_Evans	The Individualism of Gil Evans	album	2825	recording	
723	Delicate_AWOL	Delicate AWOL	MathRockGroups	596	musicians	
1124	Grammy_Award_for_Best_Instrumental_Performance	Grammy Award for Best Instrumental Performance	award	1205	events	
538	Charlie_Banacos	Charlie Banacos	agent	1327	musicians	
839	Edgar_Villchur	Edgar Villchur	agent	2228	musicians	
3004	Theme_Time_Radio_Hour_(season_3)	Theme Time Radio Hour (season 3)	Thing	2463	other	
1150	Guinnevere	Guinnevere	musical work	7918	recording	
1724	Live_at_the_Village_Vanguard_(Michel_Petrucciani_album)	Live at the Village Vanguard (Michel Petrucciani album)	Live album	896	recording	1
2467	Seven_Standards	Seven Standards	album	682	recording	1
1316	Jack_Johnson_(film)	Jack Johnson (film)	Q11424	2387	recording	
526	Centrifugal_Funk	Centrifugal Funk	album	2556	recording	1
2422	Saeta_(flamenco)	Saeta (flamenco)	Manner104928903	4955	recording	
2458	Selim_Sivad:_A_Tribute_to_Miles_Davis	Selim Sivad: A Tribute to Miles Davis	album	486	recording	
3744	Vagina_Diner	Vagina Diner	album	5113	recording	
3809	Whispering_(song)	Whispering (song)	musical work	6056	recording	
1621	List_of_concept_albums	List of concept albums	Thing	25907	other	
1636	List_of_Grateful_Dead_cover_versions	List of Grateful Dead cover versions	Thing	10050	other	
1374	Jazz_violin	Jazz violin	genre	7399	other	
367	Billy_Cobham_discography	Billy Cobham discography	List106481320	7231	recording	
824	Easy_Living_(song)	Easy Living (song)	musical work	7184	recording	
2099	On_Green_Dolphin_Street_(song)	On Green Dolphin Street (song)	musical work	12459	recording	
823	East_St._Louis_Senior_High_School	East St. Louis Senior High School	State school	5715	places	
2506	Skyzoo	Skyzoo	musical artist	25156	musicians	
1946	MOJO_Awards	MOJO Awards	award	2993	events	
2857	The_Cooker	The Cooker	album	3603	recording	
2760	Teddy_Charles	Teddy Charles	musical artist	3732	musicians	
1038	Fredrik_Carl_St%C3%B8rmer	Fredrik Carl Størmer	agent	1409	musicians	
693	David_Gahr	David Gahr	agent	1326	people	
135	Abdel-Halim_Caracalla	Abdel-Halim Caracalla	agent	802	musicians	
1435	John_Bernard_Riley	John Bernard Riley	musical artist	2781	musicians	
626	Convergence_(Dave_Douglas_album)	Convergence (Dave Douglas album)	Album	808	recording	
2614	Strange_Liberation	Strange Liberation	Album	1049	recording	
1522	Keystone_(album)	Keystone (album)	Album	0	recording	
2083	Of_Love_and_Peace	Of Love and Peace	Album	1495	recording	1
613	Combo_Audio	Combo Audio	Group100031264	1361	musicians	
2871	The_Fabulous_Chi-Ali	The Fabulous Chi-Ali	album	3383	recording	
2512	Smithsonian_Channel%27s_Sound_Revolution	Smithsonian Channel's Sound Revolution	Thing	512	recording	
2282	Provision_(album)	Provision (album)	album	4024	recording	
1991	Musical_quotation	Musical quotation	Message106598915	8594	other	
457	Brian_Eno	Brian Eno	musical artist	392657	musicians	
125	A_Monstrous_Psychedelic_Bubble_Exploding_in_Your_Mind:_Volume_1	A Monstrous Psychedelic Bubble Exploding in Your Mind: Volume 1	Compilation album	2752	recording	1
2814	The_Best_Smooth_Jazz..._Ever!	The Best Smooth Jazz... Ever!	album	5600	recording	1
2054	Niels_Eje	Niels Eje	agent	737	musicians	
394	Bloodline_(band)	Bloodline (band)	group	10362	musicians	
290	Barbara_Stanzl	Barbara Stanzl	agent	249	musicians	
1816	Mark_Sholtez	Mark Sholtez	agent	1403	musicians	
2577	Stan_Getz_discography	Stan Getz discography	List106481320	11893	recording	
2971	The_Soul_of_John_Black	The Soul of John Black	Band	1633	musicians	
2950	The_Paris_Concert_(Oscar_Peterson_album)	The Paris Concert (Oscar Peterson album)	Live album	1239	recording	1
2049	Nice_Jazz_Festival	Nice Jazz Festival	Festival100517728	3717	events	
1009	Folk_baroque	Folk baroque	genre	3964	genres	
1687	List_of_Sony/ATV_Music_Publishing_artists	List of Sony/ATV Music Publishing artists	Thing	0	other	
161	Akira_Sakata	Akira Sakata	agent	2354	musicians	
900	Face_to_Face_(Oscar_Peterson_and_Freddie_Hubbard_album)	Face to Face (Oscar Peterson and Freddie Hubbard album)	album	902	recording	1
269	Azar_Lawrence	Azar Lawrence	agent	3037	musicians	
665	Curtis_Clark	Curtis Clark	musical artist	804	musicians	
694	David_Gamson	David Gamson	agent	4016	musicians	
2007	My_Ship	My Ship	1941Songs	3659	recording	
145	African_Americans_in_Davenport,_Iowa	African Americans in Davenport, Iowa	Thing	3814	other	
1767	Lunch_Poems	Lunch Poems	written work	4236	books	
311	Beefy_Red	Beefy Red	Band	881	musicians	
1486	Julien%27s_Auctions	Julien's Auctions	Thing	2283	other	
2975	The_Standard_(album)	The Standard (album)	album	1266	recording	1
2964	The_Rise_and_Fall_of_Charlie_Parker	The Rise and Fall of Charlie Parker	Compilation album	254	recording	
1246	If_You_Could_See_Me_Now_(Oscar_Peterson_album)	If You Could See Me Now (Oscar Peterson album)	album	751	recording	1
1707	Live_at_Donte%27s_(Joe_Pass_album)	Live at Donte's (Joe Pass album)	Thing	695	recording	1
2117	Oscar_Peterson_%2B_Harry_Edison_%2B_Eddie_%22Cleanhead%22_Vinson	Oscar Peterson + Harry Edison + Eddie "Cleanhead" Vinson	Album	647	recording	1
1459	John_Serry	John Serry	musical artist	1881	musicians	
1285	Introducing_Kenny_Garrett	Introducing Kenny Garrett	album	825	recording	
1031	Fred_Plaut	Fred Plaut	agent	895	musicians	
478	Burnt_Sugar	Burnt Sugar	group	1815	musicians	
2390	Roger_Dawson	Roger Dawson	musical artist	2171	musicians	
2915	The_Living_Return	The Living Return	Album	2086	recording	
997	Flea_(musician)	Flea (musician)	musical artist	465659	musicians	
2778	Tempus_Fugue-it	Tempus Fugue-it	1949Songs	1508	recording	
508	Carlos_Redman	Carlos Redman	musical artist	556	musicians	
2812	The_Bergevin_Brothers	The Bergevin Brothers	Band	330	musicians	
1175	He_Was..._She_Was..._You_Was..._We_Was...	He Was... She Was... You Was... We Was...	album	806	recording	1
271	Baby_Won%27t_You_Please_Come_Home	Baby Won't You Please Come Home	Thing	5193	recording	
364	Billie%27s_Bounce	Billie's Bounce	Thing	4959	recording	1
1643	List_of_jazz_contrafacts	List of jazz contrafacts	Thing	12874	other	
2515	So_Near,_So_Far_(Musings_for_Miles)	So Near, So Far (Musings for Miles)	album	1959	recording	
1978	Music_of_Bill_Evans	Music of Bill Evans	album	1030	recording	1
277	Bags%27_Groove_(composition)	Bags' Groove (composition)	Thing	1886	recording	1
2522	Softly,_as_in_a_Morning_Sunrise	Softly, as in a Morning Sunrise	1928Songs	6847	recording	
192	Alone_Together_(1932_song)	Alone Together (1932 song)	Thing	3657	recording	
2489	Siesta_(film)	Siesta (film)	Q11424	9106	films	
2556	South_Village	South Village	populated place	4557	places	
1604	List_of_1920s_jazz_standards	List of 1920s jazz standards	Thing	33662	other	
1605	List_of_1930s_jazz_standards	List of 1930s jazz standards	Thing	33860	other	
1606	List_of_1940s_jazz_standards	List of 1940s jazz standards	Thing	17165	other	
1673	List_of_post-1950_jazz_standards	List of post-1950 jazz standards	Thing	10221	other	
3007	There_Is_No_Greater_Love	There Is No Greater Love	SongsWithLyricsByMartySymes	5830	recording	
1679	List_of_SACD_artists	List of SACD artists	Thing	2496	other	
3790	WEBG	WEBG	agent	4630	places	
1239	I_Thought_About_You	I Thought About You	musical work	5499	recording	
673	Daniel_Tinte	Daniel Tinte	musical artist	396	musicians	
244	Arts_in_Upstate_New_York	Arts in Upstate New York	Thing	1822	other	
2994	The_Warped_Ones	The Warped Ones	Q11424	3574	recording	
3108	Two_Hand_Band	Two Hand Band	Album	257	recording	1
2333	Reform_(music)	Reform (music)	Group100031264	443	musicians	
1455	John_Nzenze	John Nzenze	musical artist	870	musicians	
1674	List_of_pre-1920_jazz_standards	List of pre-1920 jazz standards	genre	13472	other	
2367	Ritual:_The_Modern_Jazz_Messengers	Ritual: The Modern Jazz Messengers	album	2202	recording	
3013	Third_stream	Third stream	genre	19481	genres	
1940	MMTC:_Monk,_Miles,_Trane_%26_Cannon	MMTC: Monk, Miles, Trane & Cannon	album	606	recording	
253	At_Jazz_Jamboree_Warszawa_%2791:_A_Tribute_to_Miles	At Jazz Jamboree Warszawa '91: A Tribute to Miles	Thing	491	recording	1
2107	Opafire	Opafire	Band	749	musicians	
1159	Hampton_Jazz_Festival	Hampton Jazz Festival	FestivalsInVirginia	1269	events	
1142	Greg_Hall_(poet)	Greg Hall (poet)	agent	583	people	
890	Expo_86	Expo 86	place	29660	places	
2520	So_You_Think_You_Can_Dance_Canada_(season_1)	So You Think You Can Dance Canada (season 1)	Thing	5174	other	
2589	Stephanie_Winters	Stephanie Winters	agent	995	musicians	
1755	Louis_Smith_(musician)	Louis Smith (musician)	agent	2084	musicians	
1759	Love_Is_the_Answer_(album)	Love Is the Answer (album)	album	6798	recording	
3063	Tomotaka_Imamichi	Tomotaka Imamichi	musical artist	708	musicians	
1082	George_Russell_Sextet_at_the_Five_Spot	George Russell Sextet at the Five Spot	Album	869	recording	1
3981	Winston_E._Willis	Winston E. Willis	agent	1959	people	
2903	The_Jazz_Temple	The Jazz Temple	Venue108677628	547	places	
1672	List_of_Phish_cover_versions	List of Phish cover versions	Thing	6482	other	
1611	List_of_Australian_films_of_1991	List of Australian films of 1991	Thing	1198	other	
2115	Oscar_Brashear	Oscar Brashear	agent	2365	musicians	
3973	Will_Davis_(musician)	Will Davis (musician)	agent	1310	musicians	
2334	Regal_Theater,_Chicago	Regal Theater, Chicago	Nightclub	3931	places	
2297	Quietude	Quietude	Live album	707	recording	1
1706	Live_at_Bourbon_St.	Live at Bourbon St.	Live album	646	recording	1
1708	Live_at_Donte%27s_(Lenny_Breau_album)	Live at Donte's (Lenny Breau album)	Thing	341	recording	1
759	Dog_Years_in_the_Fourth_Ring	Dog Years in the Fourth Ring	Compilation album	691	recording	1
1491	Junior_Collins	Junior Collins	agent	2131	musicians	
2566	Spike_Wells	Spike Wells	agent	1116	musicians	
1401	Jim_Norman_(musician)	Jim Norman (musician)	musical artist	557	musicians	
1698	List_of_Yamaha_signature_instruments	List of Yamaha signature instruments	Thing	3472	other	
1801	Mar_West	Mar West	Album	1069	recording	1
108	9th_Wonder_production_discography	9th Wonder production discography	Thing	9232	recording	
24	1950s_in_music	1950s in music	Thing	83634	events	
915	Fela!	Fela!	musical work	10120	books	
1302	ITunes_LP	ITunes LP	software	7423	other	
736	Devlin_(album)	Devlin (album)	Compilation album	636	recording	1
1750	Lou_Jones_(photographer)	Lou Jones (photographer)	agent	745	people	
1815	Mark_Salling	Mark Salling	agent	342277	musicians	
1588	Lesa_Carlson	Lesa Carlson	Band	557	musicians	
2209	Popsie_Randolph	Popsie Randolph	agent	789	people	
