Page Id	URL	Name	Type Attr	Value
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:Artists_from_New_York
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:Blue_Note_Records_artists
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:Burials_at_Forest_Lawn_Memorial_Park_(Hollywood_Hills)
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:American_jazz_percussionists
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:Jazz_percussionists
page-3978	Willie_Bobo	Willie Bobo	dct:subject	dbc:Latin_jazz_musicians
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:People_from_Sutton_Coldfield
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:1971_births
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:English_rock_bass_guitarists
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:Living_people
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:The_Gary_Moore_Band_members
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:Alumni_of_the_Royal_Academy_of_Music
page-1474	Jonathan_Noyce	Jonathan Noyce	dct:subject	dbc:Jethro_Tull_(band)_members
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:1959_albums
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:Art_Pepper_albums
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:Albums_conducted_by_Marty_Paich
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:Original_Jazz_Classics_albums
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:Contemporary_Records_albums
page-235	Art_Pepper_%2B_Eleven_%E2%80%93_Modern_Jazz_Classics	Art Pepper + Eleven – Modern Jazz Classics	dct:subject	dbc:Albums_arranged_by_Marty_Paich
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Riverside_Records_artists
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:1926_births
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:1984_deaths
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:20th-century_American_musicians
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:20th-century_singers
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Cool_jazz_trumpeters
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Musicians_from_New_Jersey
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:People_from_Somerville,_New_Jersey
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Cool_jazz_musicians
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Cool_jazz_singers
page-770	Don_Elliott	Don Elliott	dct:subject	dbc:Cool_jazz_vibraphonists
page-1136	Grateful_Dead_Download_Series_Volume_5	Grateful Dead Download Series Volume 5	dct:subject	dbc:2005_live_albums
page-1136	Grateful_Dead_Download_Series_Volume_5	Grateful Dead Download Series Volume 5	dct:subject	dbc:Grateful_Dead_Download_Series
page-1136	Grateful_Dead_Download_Series_Volume_5	Grateful Dead Download Series Volume 5	dct:subject	dbc:English-language_live_albums
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Nigerian_songwriters
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Musicians_from_Lagos
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Nigerian_buskers
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Nigerian_guitarists
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Nigerian_male_singers
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Nigerian_singer-songwriters
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:20th-century_Nigerian_singers
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:1968_births
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Living_people
page-1524	Keziah_Jones	Keziah Jones	dct:subject	dbc:Yoruba_musicians
page-2325	Reachin%27_(A_New_Refutation_of_Time_and_Space)	Reachin' (A New Refutation of Time and Space)	dct:subject	dbc:Digable_Planets_albums
page-2325	Reachin%27_(A_New_Refutation_of_Time_and_Space)	Reachin' (A New Refutation of Time and Space)	dct:subject	dbc:1993_debut_albums
page-2325	Reachin%27_(A_New_Refutation_of_Time_and_Space)	Reachin' (A New Refutation of Time and Space)	dct:subject	dbc:Albums_certified_gold_by_the_Recording_Industry_Association_of_America
page-2325	Reachin%27_(A_New_Refutation_of_Time_and_Space)	Reachin' (A New Refutation of Time and Space)	dct:subject	dbc:English-language_albums
page-660	Culture_of_Pittsburgh	Culture of Pittsburgh	dct:subject	dbc:Culture_of_Pittsburgh,_Pennsylvania
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Pink_Floyd
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:British_psychedelic_rock_music_groups
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:British_rhythm_and_blues_boom_musicians
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Capitol_Records_artists
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Counterculture_of_the_1960s
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Echo_(music_award)_winners
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:English_progressive_rock_groups
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:English_rock_music_groups
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Experimental_rock_groups
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Grammy_Award_winners
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Harvest_Records_artists
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_groups_disestablished_in_1996
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_groups_established_in_1965
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_groups_from_London
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_quartets
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_quintets
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Musical_trios
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Rock_and_Roll_Hall_of_Fame_inductees
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Rock_music_duos
page-2196	Pink_Floyd	Pink Floyd	dct:subject	dbc:Space_rock_musical_groups
page-2943	The_Open_(band)	The Open (band)	dct:subject	dbc:Musical_groups_from_Liverpool
page-2943	The_Open_(band)	The Open (band)	dct:subject	dbc:British_indie_rock_groups
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:2000_establishments_in_the_United_States
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:Library_of_Congress
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:United_States_history-related_lists
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:Music-related_lists
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:Reference_material_lists
page-2021	National_Recording_Registry	National Recording Registry	dct:subject	dbc:United_States_National_Recording_Registry_recordings
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:People_from_Teaneck,_New_Jersey
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:People_from_Springfield_Township,_Union_County,_New_Jersey
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Steely_Dan_members
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Flying_Dutchman_Records_artists
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:1939_births
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:American_jazz_drummers
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:American_rock_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:American_soul_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:James_Brown_Orchestra_members
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Living_people
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:American_session_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:American_funk_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:People_from_Edison,_New_Jersey
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Soul-jazz_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Jazz-blues_musicians
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:People_from_Elkton,_Maryland
page-328	Bernard_Purdie	Bernard Purdie	dct:subject	dbc:Rhythm_and_blues_drummers
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:Canterbury_scene
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:Soft_Machine_members
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:1943_births
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:English_keyboardists
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:Living_people
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:Musicians_from_Kent
page-1879	Mike_Ratledge	Mike Ratledge	dct:subject	dbc:People_from_Maidstone
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:1942_births
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:2013_deaths
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:20th-century_American_musicians
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:20th-century_pianists
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:American_inventors
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:American_jazz_pianists
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:American_record_producers
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:American_rock_musicians
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:Deaths_from_cardiovascular_disease
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:Los_Angeles_City_College_alumni
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:Mensans
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:People_from_Minneapolis,_Minnesota
page-2752	Tandyn_Almer	Tandyn Almer	dct:subject	dbc:Songwriters_from_Minnesota
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:Muse_Records_artists
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:Jazz_Messengers
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:1938_births
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:American_jazz_alto_saxophonists
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:American_jazz_soprano_saxophonists
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:Living_people
page-507	Carlos_Garnett	Carlos Garnett	dct:subject	dbc:American_jazz_tenor_saxophonists
page-1566	Laurie_Brown_(broadcaster)	Laurie Brown (broadcaster)	dct:subject	dbc:CBC_Radio_hosts
page-1566	Laurie_Brown_(broadcaster)	Laurie Brown (broadcaster)	dct:subject	dbc:Canadian_television_hosts
page-1566	Laurie_Brown_(broadcaster)	Laurie Brown (broadcaster)	dct:subject	dbc:1957_births
page-1566	Laurie_Brown_(broadcaster)	Laurie Brown (broadcaster)	dct:subject	dbc:Living_people
page-1566	Laurie_Brown_(broadcaster)	Laurie Brown (broadcaster)	dct:subject	dbc:Female_broadcasters
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:Infectious_disease_deaths_in_Illinois
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:1948_births
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:2007_deaths
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:20th-century_American_musicians
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:American_jazz_drummers
page-1490	Juma_Santos	Juma Santos	dct:subject	dbc:Deaths_from_malaria
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:Documentary_films_about_music_festivals
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:Rockumentaries
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:1996_live_albums
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:Live_rock_albums
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:Rock_compilation_albums
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:1997_films
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:Films_directed_by_Murray_Lerner
page-1852	Message_to_Love	Message to Love	dct:subject	dbc:1996_compilation_albums
page-158	Airegin	Airegin	dct:subject	dbc:1950s_jazz_standards
page-158	Airegin	Airegin	dct:subject	dbc:Bebop_jazz_standards
page-158	Airegin	Airegin	dct:subject	dbc:Hard_bop_jazz_standards
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:India_Navigation_artists
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:Bienen_School_of_Music_alumni
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:1949_births
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:American_saxophonists
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:Avant-garde_jazz_musicians
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:Elektra_Records_artists
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:Living_people
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:Musicians_from_Chicago,_Illinois
page-558	Chico_Freeman	Chico Freeman	dct:subject	dbc:American_jazz_saxophonists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:1921_births
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:2010_deaths
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:African-American_jazz_musicians
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:African-Americans'_civil_rights_activists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Burials_at_Forest_Lawn_Memorial_Park_(Glendale)
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Cool_jazz_saxophonists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Jazz_musicians_from_California
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Musicians_from_Los_Angeles,_California
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_jazz_saxophonists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:American_jazz_clarinetists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:American_jazz_flautists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:American_jazz_saxophonists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Cool_jazz_clarinetists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:Cool_jazz_flautists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_blues_clarinetists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_blues_flautists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_blues_saxophonists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_jazz_clarinetists
page-474	Buddy_Collette	Buddy Collette	dct:subject	dbc:West_Coast_jazz_flautists
page-1244	If_(band)	If (band)	dct:subject	dbc:English_progressive_rock_groups
page-1244	If_(band)	If (band)	dct:subject	dbc:Island_Records_artists
page-1244	If_(band)	If (band)	dct:subject	dbc:Jazz_fusion_ensembles
page-1244	If_(band)	If (band)	dct:subject	dbc:Musical_groups_established_in_1969
page-1244	If_(band)	If (band)	dct:subject	dbc:Musical_groups_disestablished_in_1975
page-502	Cantaloupe_Island	Cantaloupe Island	dct:subject	dbc:Jazz_compositions_in_F_major
page-502	Cantaloupe_Island	Cantaloupe Island	dct:subject	dbc:1960s_jazz_standards
page-502	Cantaloupe_Island	Cantaloupe Island	dct:subject	dbc:Hard_bop_jazz_standards
page-502	Cantaloupe_Island	Cantaloupe Island	dct:subject	dbc:Modal_jazz_standards
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:1970_songs
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:Song_recordings_produced_by_Tom_Dowd
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:Jazz_fusion_songs
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:The_Allman_Brothers_Band_songs
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:Rock_instrumentals
page-1256	In_Memory_of_Elizabeth_Reed	In Memory of Elizabeth Reed	dct:subject	dbc:Songs_written_by_Dickey_Betts
page-980	Filippo_Gaetani	Filippo Gaetani	dct:subject	dbc:1964_births
page-980	Filippo_Gaetani	Filippo Gaetani	dct:subject	dbc:Living_people
page-2561	Spanish_jazz	Spanish jazz	dct:subject	dbc:Spanish_music
page-2561	Spanish_jazz	Spanish jazz	dct:subject	dbc:Jazz_by_nationality
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:1951_births
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:African-American_musicians
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:American_bass_guitarists
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:American_blues_singers
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:American_male_singers
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:American_rhythm_and_blues_bass_guitarists
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:Ballad_musicians
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:Living_people
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:People_from_Mississippi
page-1866	Michael_Henderson	Michael Henderson	dct:subject	dbc:American_funk_musicians
page-661	Culture_of_St._Louis	Culture of St. Louis	dct:subject	dbc:Culture_of_St._Louis,_Missouri
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Songs_with_music_by_Frank_Churchill
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:1937_songs
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:2002_singles
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:1930s_jazz_standards
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Songs_with_lyrics_by_Larry_Morey
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Jazz_compositions_in_G_major
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Barbra_Streisand_songs
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Anastacia_songs
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Ayumi_Hamasaki_songs
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Music_published_by_Bourne_Co._Music_Publishers
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Ashley_Tisdale_songs
page-2528	Someday_My_Prince_Will_Come	Someday My Prince Will Come	dct:subject	dbc:Songs_from_Snow_White_and_the_Seven_Dwarfs
page-1616	List_of_biographical_films	List of biographical films	dct:subject	dbc:Biographical_films
page-1616	List_of_biographical_films	List of biographical films	dct:subject	dbc:Lists_of_films_by_genre
page-916	Fender_Contempo_Organ	Fender Contempo Organ	dct:subject	dbc:Electronic_organs
page-829	Echoplex	Echoplex	dct:subject	dbc:Effects_units
page-599	College_of_the_University_of_Chicago	College of the University of Chicago	dct:subject	dbc:Educational_institutions_established_in_1892
page-599	College_of_the_University_of_Chicago	College of the University of Chicago	dct:subject	dbc:Universities_and_colleges_in_Chicago,_Illinois
page-599	College_of_the_University_of_Chicago	College of the University of Chicago	dct:subject	dbc:Schools_of_the_University_of_Chicago
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Counting_Crows_members
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:1961_births
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:American_multi-instrumentalists
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:American_people_of_Austrian_descent
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:American_rock_guitarists
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Living_people
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Musicians_from_the_San_Francisco_Bay_Area
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Sitar_players
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Slide_guitarists
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:American_mandolinists
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:Seven-string_guitarists
page-699	David_Immergl%C3%BCck	David Immerglück	dct:subject	dbc:People_from_Alameda,_California
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:Edgar_Meyer_albums
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:Documentary_films_about_music_and_musicians
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:2004_video_albums
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:2004_live_albums
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:Béla_Fleck_albums
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:2004_classical_albums
page-1975	Music_for_Two	Music for Two	dct:subject	dbc:Instrumental_duet_albums
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:1963_births
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:American_blues_guitarists
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:American_blues_singers
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:American_male_singers
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:Living_people
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:People_from_San_Antonio,_Texas
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:Songwriters_from_Texas
page-566	Chris_Duarte	Chris Duarte	dct:subject	dbc:Texas_blues_musicians
page-625	Contrafact	Contrafact	dct:subject	dbc:Chord_progressions
page-625	Contrafact	Contrafact	dct:subject	dbc:Jazz_techniques
page-625	Contrafact	Contrafact	dct:subject	dbc:Jazz_terminology
page-625	Contrafact	Contrafact	dct:subject	dbc:Musical_terminology
page-1079	George_Frazier	George Frazier	dct:subject	dbc:1911_births
page-1079	George_Frazier	George Frazier	dct:subject	dbc:1974_deaths
page-1079	George_Frazier	George Frazier	dct:subject	dbc:20th-century_American_writers
page-1079	George_Frazier	George Frazier	dct:subject	dbc:American_columnists
page-1079	George_Frazier	George Frazier	dct:subject	dbc:American_male_journalists
page-1079	George_Frazier	George Frazier	dct:subject	dbc:Harvard_University_alumni
page-1079	George_Frazier	George Frazier	dct:subject	dbc:Jazz_writers
page-2549	Soul_Survivor_II	Soul Survivor II	dct:subject	dbc:Albums_produced_by_Pete_Rock
page-2549	Soul_Survivor_II	Soul Survivor II	dct:subject	dbc:2004_albums
page-2549	Soul_Survivor_II	Soul Survivor II	dct:subject	dbc:Pete_Rock_albums
page-2549	Soul_Survivor_II	Soul Survivor II	dct:subject	dbc:Sequel_albums
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Japanese_graphic_designers
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Japanese_music_video_directors
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Best_Costume_Design_Academy_Award_winners
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:1938_births
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:2012_deaths
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Deaths_from_pancreatic_cancer
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Grammy_Award_winners
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:People_from_Tokyo
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Tokyo_University_of_the_Arts_alumni
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Japanese_designers
page-843	Eiko_Ishioka	Eiko Ishioka	dct:subject	dbc:Japanese_art_directors
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Visitor_attractions_in_Westchester_County,_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Art_Deco_architecture_in_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Queen_Anne_architecture_in_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Buildings_and_structures_in_Westchester_County,_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Theatres_on_the_National_Register_of_Historic_Places_in_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Music_venues_completed_in_1885
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Art_Nouveau_architecture_in_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Tarrytown,_New_York
page-2756	Tarrytown_Music_Hall	Tarrytown Music Hall	dct:subject	dbc:Music_venues_in_New_York
page-3122	Unravelled_Broken_Orchestra	Unravelled Broken Orchestra	dct:subject	dbc:Musical_groups_with_year_of_establishment_missing
page-3122	Unravelled_Broken_Orchestra	Unravelled Broken Orchestra	dct:subject	dbc:Canadian_experimental_musical_groups
page-3122	Unravelled_Broken_Orchestra	Unravelled Broken Orchestra	dct:subject	dbc:Musical_groups_from_Winnipeg
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:Australian_film_directors
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:Australian_Film_Television_and_Radio_School_alumni
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:1951_births
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:Australian_film_producers
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:English-language_film_directors
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:Living_people
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:Dutch_emigrants_to_Australia
page-2391	Rolf_de_Heer	Rolf de Heer	dct:subject	dbc:People_from_Heemskerk
page-1796	Man_Jumping	Man Jumping	dct:subject	dbc:British_electronic_music_groups
page-1796	Man_Jumping	Man Jumping	dct:subject	dbc:Musical_groups_established_in_1983
page-1796	Man_Jumping	Man Jumping	dct:subject	dbc:World_fusion_groups
page-2418	Russell_Gunn	Russell Gunn	dct:subject	dbc:Muse_Records_artists
page-2418	Russell_Gunn	Russell Gunn	dct:subject	dbc:1971_births
page-2418	Russell_Gunn	Russell Gunn	dct:subject	dbc:American_jazz_trumpeters
